scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Cyclobalanopsis gilva,³àÆ¤Çà¸Ô,5,5,10,10,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis glauca,Çà¸Ô,4,6,6,11,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis gracilis,Ï¸Ò¶Çà¸Ô,3,4,9,12,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis hui,À×¹«Çà¸Ô,1,4,5,11,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis jenseniana,´óÒ¶Çà¸Ô,4,6,6,11,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis litseoides,Ä¾½ªÒ¶Çà¸Ô,8,9,NA,NA,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis multinervis,¶àÂöÇà¸Ô,4,4,6,11,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis myrsinifolia,Ğ¡Ò¶Çà¸Ô,4,6,5,12,Fagaceae,NA,NA
Cyclobalanopsis neglecta,ÖñÒ¶Çà¸Ô,6,12,6,12,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis obovatifolia,µ¹ÂÑÒ¶Çà¸Ô,NA,NA,11,11,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis oxyodon,ÂüÇà¸Ô,5,6,7,10,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis patelliformis,ÍĞÅÌÇà¸Ô,4,6,10,12,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis poilanei,»Æ±³Çà¸Ô,4,4,4,4,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis sessilifolia,ÔÆÉ½Çà¸Ô,4,5,10,11,Fagaceae,Cyclobalanopsis,WD
Cyclobalanopsis stewardiana,ºÖÒ¶Çà¸Ô,4,7,8,10,Fagaceae,Cyclobalanopsis,WD
Cyclocarya paliurus,ÇàÇ®Áø,4,5,7,9,Juglandaceae,Cyclocarya,WD
Cyclocodon celebicus,Ğ¡Ò¶ÂÖÖÓ²İ,7,1,7,1,Campanulaceae,Cyclocodon,CB
Cyclocodon lancifolius,³¤Ò¶ÂÖÖÓ²İ,7,11,7,11,Campanulaceae,Cyclocodon,CB
Cymbidium aloifolium,ÎÆ°êÀ¼,4,5,NA,NA,Orchidaceae,Cymbidium,CB
Cymbidium dayanum,¶¬·ïÀ¼,8,12,2,3,Orchidaceae,Cymbidium,CB
Cymbidium ensifolium,½¨À¼,6,10,NA,NA,Orchidaceae,Cymbidium,CB
Cymbidium faberi,Ş¥À¼,3,5,NA,NA,Orchidaceae,Cymbidium,CB
Cymbidium floribundum,¶à»¨À¼,4,8,NA,NA,Orchidaceae,Cymbidium,CB
Cymbidium goeringii,´ºÀ¼,1,3,NA,NA,Orchidaceae,Cymbidium,CB
Cymbidium kanran,º®À¼,8,12,NA,NA,Orchidaceae,Cymbidium,CB
Cymbidium lancifolium,ÍÃ¶úÀ¼,5,8,NA,NA,Orchidaceae,Cymbidium,CB
Cymbidium mannii,Ó²Ò¶À¼,3,4,NA,NA,Orchidaceae,Cymbidium,CB
Cymbidium sinense,Ä«À¼,10,3,NA,NA,Orchidaceae,Cymbidium,CB
Cymbopogon goeringii,éÙ²İ,7,10,7,10,Poaceae,Cymbopogon,CB
Cymbopogon mekongensis,ÇàÏãÃ©,7,9,7,9,Poaceae,Cymbopogon,CB
Cynanchum atratum,°×Ş±,4,8,6,8,Asclepiadaceae,Cynanchum,CB
Cynanchum auriculatum,Å£Æ¤Ïû,6,9,7,11,Asclepiadaceae,Cynanchum,CB
Cynanchum chekiangense,Âû¼ô²İ,5,8,9,10,Asclepiadaceae,Cynanchum,CB
Cynanchum corymbosum,´Ì¹Ï,5,10,8,1,Asclepiadaceae,Cynanchum,CB
Cynanchum fordii,É½°×Ç°,5,8,8,12,Asclepiadaceae,Cynanchum,CB
Cynanchum insulanum,º£ÄÏ±­¹ÚÌÙ,5,10,10,2,Asclepiadaceae,Cynanchum,CB
Cynanchum insulanum var. lineare,ÏßÒ¶±­¹ÚÌÙ,6,11,NA,NA,Asclepiadaceae,Cynanchum,CB
Cynanchum mooreanum,Ã«°×Ç°,6,7,8,10,Asclepiadaceae,Cynanchum,CB
Cynanchum paniculatum,Ğì³¤Çä,5,7,9,12,Asclepiadaceae,Cynanchum,CB
Cynanchum stauntonii,ÁøÒ¶°×Ç°,5,7,9,12,Asclepiadaceae,Cynanchum,WD
Cynanchum verticillatum,ÂÖÒ¶°×Ç°,5,7,10,10,Asclepiadaceae,Cynanchum,WD
Cynodon dactylon,¹·ÑÀ¸ù,5,10,5,10,Poaceae,Cynodon,CB
Cynodon radiatus,ÍäËë¹·ÑÀ¸ù,7,11,7,11,Poaceae,Cynodon,CB
Cynoglossum furcatum,ÁğÁ§²İ,5,10,5,10,Boraginaceae,Cynoglossum,CB
Cynoglossum lanceolatum,Ğ¡»¨ÁğÁ§²İ,4,9,4,9,Boraginaceae,Cynoglossum,CB
Cyperus alternifolius subsp. flabelliformis,·ç³µ²İ,5,12,5,12,Cyperaceae,Cyperus,CB
Cyperus amuricus,°¢ÄÂ¶ûÉ¯²İ,7,10,7,10,Cyperaceae,Cyperus,CB
Cyperus castaneus,³¤°åÀõÉ¯²İ,6,9,6,9,Cyperaceae,NA,NA
Cyperus compactus,ÃÜËë×©×ÓÃç,6,12,6,12,Cyperaceae,NA,NA
Cyperus compressus,±âËëÉ¯²İ,7,12,7,12,Cyperaceae,Cyperus,CB
Cyperus cuspidatus,³¤¼âÉ¯²İ,6,9,6,9,Cyperaceae,Cyperus,CB
Cyperus cyperoides,×©×ÓÃç,4,12,4,12,Cyperaceae,NA,NA
Cyperus diffusus,¶àÂöÉ¯²İ,6,9,6,9,Cyperaceae,Cyperus,CB
Cyperus diffusus var. latifolius,¿íÒ¶¶àÂöÉ¯²İ,8,9,8,9,Cyperaceae,Cyperus,CB
Cyperus distans,ÊèËëÉ¯²İ,7,8,7,8,Cyperaceae,Cyperus,CB
Cyperus eleusinoides,şpËëÉ¯²İ,8,12,8,12,Cyperaceae,NA,NA
Cyperus exaltatus,¸ß¸ÑÉ¯²İ,6,8,6,8,Cyperaceae,Cyperus,CB
Cyperus haspan,ÆèÅÏÉ¯²İ,1,12,1,12,Cyperaceae,Cyperus,CB
Cyperus imbricatus,µüËëÉ¯²İ,9,10,9,10,Cyperaceae,Cyperus,CB
Cyperus malaccensis,ÜüÜ¶,6,11,6,11,Cyperaceae,Cyperus,CB
Cyperus malaccensis subsp. monophyllus,¶ÌÒ¶ÜüÜ¶,6,11,6,11,Cyperaceae,Cyperus,CB
Cyperus michelianus,ĞıÁÛÉ¯²İ,6,9,6,9,Cyperaceae,Cyperus,CB
Cyperus nutans,´¹ËëÉ¯²İ,5,10,5,10,Cyperaceae,Cyperus,CB
Cyperus pilosus,Ã«ÖáÉ¯²İ,8,11,8,11,Cyperaceae,Cyperus,CB
Cyperus pilosus var. obliquus,°×»¨Ã«ÖáÉ¯²İ,6,9,6,9,Cyperaceae,Cyperus,CB
Cyperus procerus,ÄâÃ«ÖáÉ¯²İ,6,10,6,10,Cyperaceae,NA,NA
Cyperus pygmaeus,°«É¯²İ,10,11,10,11,Cyperaceae,Cyperus,CB
Cyperus radians,·øÉäËë×©×ÓÃç,7,10,7,10,Cyperaceae,NA,NA
Cyperus stoloniferus,´Ö¸ù¾¥É¯²İ,7,7,7,7,Cyperaceae,Cyperus,CB
Cyperus surinamensis,ËÕÀïÄÏÉ¯²İ,3,9,3,9,Cyperaceae,NA,NA
Cyperus tenuiculmis,ËÄ¶ ËëÉ¯²İ,5,11,5,11,Cyperaceae,Cyperus,CB
Cyperus tenuispica,Õ­ËëÉ¯²İ,9,11,9,11,Cyperaceae,Cyperus,CB
Cypholophus moluccanus,Áö¹ÚÂé,4,6,7,9,Urticaceae,Cypholophus,WD
Cyrtococcum oxyphyllum,¼âÒ¶¹­¹ûÊò,10,3,10,3,Poaceae,Cyrtococcum,CB
Cyrtococcum patens var. latifolium,É¢Ëë¹­¹ûÊò,9,12,9,12,Poaceae,Cyrtococcum,CB
Cyrtosia nana,°«Ğ¡Èâ¹ûÀ¼,4,6,NA,NA,Orchidaceae,Cyrtosia,CB
Daemonorops margaritae,»ÆÌÙ,4,7,10,12,Arecaceae,Daemonorops,WD
Dalbergia assamica,ÑíÇà,4,7,9,12,Fabaceae,Dalbergia,WD
Dalbergia balansae,ÄÏÁë»ÆÌ´,5,6,10,11,Fabaceae,Dalbergia,WD
Dalbergia benthamii,Á½ÔÁ»ÆÌ´,3,6,7,10,Fabaceae,Dalbergia,WD
Dalbergia dyeriana,´ó½ğ¸ÕÌÙ,5,5,NA,NA,Fabaceae,Dalbergia,WD
Dalbergia hancei,ÌÙ»ÆÌ´,4,5,7,8,Fabaceae,Dalbergia,WD
Dalbergia hupeana,»ÆÌ´,5,7,NA,NA,Fabaceae,Dalbergia,WD
Dalbergia millettii,Ïã¸Û»ÆÌ´,3,5,8,10,Fabaceae,Dalbergia,WD
Dalbergia mimosoides,Ïó±ÇÌÙ,4,5,6,8,Fabaceae,Dalbergia,WD
Dalbergia odorifera,½µÏã,4,6,7,12,Fabaceae,Dalbergia,WD
Dalbergia pinnata,Ğ±Ò¶»ÆÌ´,1,4,6,7,Fabaceae,Dalbergia,WD
Dalbergia rimosa,¶àÁÑ»ÆÌ´,4,6,7,12,Fabaceae,Dalbergia,WD
Dalbergia stenophylla,ÏÁÒ¶»ÆÌ´,5,6,8,11,Fabaceae,Dalbergia,WD
Dalbergia yunnanensis,µáÇ­»ÆÌ´,4,6,8,10,Fabaceae,Dalbergia,WD
Damnacanthus angustifolius,Ì¨Íå»¢´Ì,3,4,12,12,Rubiaceae,Damnacanthus,WD
Damnacanthus giganteus,¶Ì´Ì»¢´Ì,3,5,11,1,Rubiaceae,Damnacanthus,WD
Damnacanthus henryi,ÔÆ¹ğ»¢´Ì,10,10,12,2,Rubiaceae,Damnacanthus,WD
Damnacanthus indicus,»¢´Ì,3,5,12,3,Rubiaceae,Damnacanthus,WD
Damnacanthus labordei,ÁøÒ¶»¢´Ì,2,3,9,12,Rubiaceae,Damnacanthus,WD
Damnacanthus macrophyllus,ÕãÍî»¢´Ì,3,5,11,1,Rubiaceae,Damnacanthus,WD
Damnacanthus major,´óÂÑÒ¶»¢´Ì,4,4,12,2,Rubiaceae,Damnacanthus,WD
Daphne championii,³¤ÖùÈğÏã,2,3,5,6,Thymelaeaceae,Daphne,WD
Daphne kiusiana var. atrocaulis,Ã«ÈğÏã,11,2,3,5,Thymelaeaceae,Daphne,WD
Daphne longituba,³¤¹ÜÈğÏã,10,11,NA,NA,Thymelaeaceae,Daphne,WD
Daphne papyracea,°×ÈğÏã,11,1,4,5,Thymelaeaceae,Daphne,WD
Daphniphyllum calycinum,Å£¶ú·ã,4,6,8,9,Daphniphyllaceae,Daphniphyllum,WD
Daphniphyllum longeracemosum,³¤Ğò»¢Æ¤éª,4,5,8,11,Daphniphyllaceae,Daphniphyllum,WD
Daphniphyllum macropodum,½»ÈÃÄ¾,3,5,8,10,Daphniphyllaceae,Daphniphyllum,WD
Daphniphyllum oldhami,»¢Æ¤éª,3,5,8,11,Daphniphyllaceae,Daphniphyllum,WD
Daphniphyllum oldhamii,»¢Æ¤éª,3,5,8,11,Daphniphyllaceae,NA,NA
Daphniphyllum paxianum,ÂöÒ¶»¢Æ¤éª,3,4,8,11,Daphniphyllaceae,Daphniphyllum,WD
Daphniphyllum subverticillatum,¼ÙÂÖÒ¶»¢Æ¤éª,3,4,7,11,Daphniphyllaceae,Daphniphyllum,WD
Dasymaschalon trichophorum,ÔíÃ±»¨,4,7,7,12,Annonaceae,Dasymaschalon,WD
Daucus carota var. sativa,ºúÂŞ²·,NA,NA,NA,NA,Apiaceae,Daucus,CB
Debregeasia orientalis,Ë®Âé,3,4,5,7,Urticaceae,Debregeasia,WD
Debregeasia squamata,ÁÛÆ¬Ë®Âé,8,9,10,12,Urticaceae,Debregeasia,WD
Decaschistia mouretii,ÖĞÔ½Ê®ÁÑ¿û,4,5,NA,NA,Malvaceae,Decaschistia,WD
Decaspermum gracilentum,×Óé¬Ê÷,3,5,NA,NA,Myrtaceae,Decaspermum,WD
Decaspermum parviflorum,Îå°ê×Óé¬Ê÷,3,8,NA,NA,Myrtaceae,Decaspermum,WD
Delphinium anthriscifolium,»¹ÁÁ²İ,3,5,NA,NA,Ranunculaceae,Delphinium,CB
Dendranthema lavandulifolium,,5,11,5,11,Asteraceae,NA,NA
Dendrobium aduncum,¹³×´Ê¯õú,5,6,NA,NA,Orchidaceae,Dendrobium,CB
Dendrobium densiflorum,ÃÜ»¨Ê¯õú,4,5,NA,NA,Orchidaceae,Dendrobium,CB
Dendrobium henryi,Êè»¨Ê¯õú,6,9,NA,NA,Orchidaceae,Dendrobium,CB
Dendrobium hercoglossum,ÖØ´½Ê¯õú,5,6,NA,NA,Orchidaceae,Dendrobium,CB
Dendrobium linawianum,¾Ø´½Ê¯õú,4,5,NA,NA,Orchidaceae,Dendrobium,CB
Dendrobium lindleyi,¾ÛÊ¯õú,4,5,NA,NA,Orchidaceae,Dendrobium,CB
Dendrobium loddigesii,ÃÀ»¨Ê¯õú,4,5,NA,NA,Orchidaceae,Dendrobium,CB
Dendrobium lohohense,ÂŞºÓÊ¯õú,6,6,7,8,Orchidaceae,Dendrobium,CB
Dendrobium nobile,Ê¯õú,4,5,NA,NA,Orchidaceae,Dendrobium,CB
Dendrobium wilsonii,¹ã¶«Ê¯õú,3,5,NA,NA,Orchidaceae,Dendrobium,CB
Dendrocalamus minor,µõË¿Öñ,10,12,NA,NA,Poaceae,Dendrocalamus,WD
Dendrocalamus pulverulentus,·ÛÂéÖñ,NA,NA,NA,NA,Poaceae,Dendrocalamus,WD
Dendrocnide sinuata,È«Ôµ»ğÂéÊ÷,7,8,10,11,Urticaceae,Dendrocnide,WD
Dendrolobium triangulare,¼ÙÄ¾¶¹,8,10,10,12,Fabaceae,Dendrolobium,WD
Dendropanax bilocularis,Ë«ÊÒÊ÷²Î,9,9,11,11,Araliaceae,Dendropanax,WD
Dendropanax chevalieri,´ó¹ûÊ÷²Î,8,9,9,12,Araliaceae,Dendropanax,WD
Dendropanax confertus,¼·¹ûÊ÷²Î,NA,NA,11,12,Araliaceae,Dendropanax,WD
Dendropanax dentiger,Ê÷²Î,8,10,10,12,Araliaceae,NA,NA
Dendropanax dentigerus,Ê÷²Î,NA,NA,NA,NA,Araliaceae,Dendropanax,WD
Dendropanax hainanensis,º£ÄÏÊ÷²Î,6,7,9,10,Araliaceae,Dendropanax,WD
Dendropanax kwangsiensis,¹ãÎ÷Ê÷²Î,9,9,9,9,Araliaceae,Dendropanax,WD
Dendropanax productus,³¤İàÊ÷²Î,8,9,10,10,Araliaceae,Dendropanax,WD
Dendropanax proteus,±äÒ¶Ê÷²Î,8,9,9,10,Araliaceae,Dendropanax,WD
Dendrophthoe pentandra,ÎåÈï¼ÄÉú,12,4,12,6,Loranthaceae,Dendrophthoe,WD
Dendrotrophe varians,¼ÄÉúÌÙ,1,3,6,8,Santalaceae,Dendrotrophe,WD
Derris alborubra,°×»¨ÓãÌÙ,4,6,7,10,Fabaceae,Derris,WD
Derris breviramosa,¶ÌÖ¦ÓãÌÙ,6,6,8,8,Fabaceae,Derris,WD
Derris caudatilimba,Î²Ò¶ÓãÌÙ,5,8,11,12,Fabaceae,Derris,WD
Derris cavaleriei,Ç­¹ğÓãÌÙ,4,5,10,12,Fabaceae,Derris,WD
Derris elliptica,Ã«ÓãÌÙ,4,5,NA,NA,Fabaceae,Derris,WD
Derris ferruginea,ĞâÃ«ÓãÌÙ,4,7,9,12,Fabaceae,Derris,WD
Derris fordii,ÖĞÄÏÓãÌÙ,4,5,10,11,Fabaceae,Derris,WD
Derris fordii var. lucida,ÁÁÒ¶ÖĞÄÏÓãÌÙ,3,4,6,8,Fabaceae,Derris,WD
Derris glauca,·ÛÒ¶ÓãÌÙ,4,5,7,8,Fabaceae,Derris,WD
Derris hainanensis,º£ÄÏÓãÌÙ,4,6,7,10,Fabaceae,Derris,WD
Derris hancei,ÔÁ¶«ÓãÌÙ,4,8,7,1,Fabaceae,Derris,WD
Derris marginata,±ß¼ÔÓãÌÙ,4,5,11,1,Fabaceae,Derris,WD
Derris scabricaulis,´Ö¾¥ÓãÌÙ,5,5,8,9,Fabaceae,Derris,WD
Derris thyrsiflora,ÃÜ×¶»¨ÓãÌÙ,5,6,8,11,Fabaceae,Derris,WD
Derris tonkinensis var. compacta,´óÒ¶¶«¾©ÓãÌÙ,4,5,10,11,Fabaceae,Derris,WD
Derris trifoliata,ÓãÌÙ,4,8,8,12,Fabaceae,Derris,WD
Desmodium diffusum,µ¥ĞòÄÃÉí²İ,8,11,8,11,Fabaceae,Desmodium,WD
Desmodium gangeticum,´óÒ¶É½Âì»È,4,8,8,9,Fabaceae,Desmodium,WD
Desmodium heterocarpon,¼ÙµØ¶¹,4,7,10,11,Fabaceae,Desmodium,WD
Desmodium heterocarpon subsp. angustifolium,ÏÔÂöÉ½ÂÌ¶¹,6,8,9,10,Fabaceae,Desmodium,WD
Desmodium heterocarpon var. strigosum,²ÚÃ«¼ÙµØ¶¹,7,10,10,11,Fabaceae,Desmodium,WD
Desmodium heterophyllum,ÒìÒ¶É½Âì»È,7,10,7,10,Fabaceae,Desmodium,CB
Desmodium laxiflorum,´óÒ¶ÄÃÉí²İ,8,10,10,11,Fabaceae,Desmodium,WD
Desmodium microphyllum,Ğ¡Ò¶Èıµã½ğ,5,9,9,11,Fabaceae,NA,NA
Desmodium multiflorum,¶öÂì»È,7,9,8,10,Fabaceae,Desmodium,WD
Desmodium rubrum,³àÉ½Âì»È,4,6,4,6,Fabaceae,Desmodium,WD
Desmodium sequax,³¤²¨Ò¶É½Âì»È,7,9,9,11,Fabaceae,Desmodium,WD
Desmodium styracifolium,¹ã¶«½ğÇ®²İ,6,9,6,9,Fabaceae,Desmodium,CB
Desmodium triflorum,Èıµã½ğ,6,10,6,10,Fabaceae,Desmodium,CB
Desmodium velutinum,ÈŞÃ«É½Âì»È,9,11,9,11,Fabaceae,Desmodium,WD
Desmos chinensis,¼ÙÓ¥×¦,4,10,6,11,Annonaceae,Desmos,WD
Desmos dumosus,Ã«Ò¶¼ÙÓ¥×¦,4,8,7,4,Annonaceae,Desmos,WD
Deutzia setchuenensis,ËÄ´¨äÑÊè,4,5,6,9,Saxifragaceae,Deutzia,WD
Deyeuxia effusiflora,ÊèËëÒ°ÇàÃ©,8,10,8,10,Poaceae,Deyeuxia,CB
Deyeuxia pyramidalis,Ò°ÇàÃ©,6,9,6,9,Poaceae,Deyeuxia,CB
Dianella ensifolia,É½¹Ü,3,8,3,8,Liliaceae,Dianella,CB
Dianthus chinensis,Ê¯Öñ,5,6,7,9,Caryophyllaceae,Dianthus,CB
Dianthus longicalyx,³¤İàöÄÂó,1,8,8,9,Caryophyllaceae,Dianthus,CB
Dichanthium annulatum,Ë«»¨²İ,6,11,6,11,Poaceae,Dichanthium,CB
Dichapetalum longipetalum,º£ÄÏ¶¾Êó×Ó,7,1,1,6,Dichapetalaceae,Dichapetalum,WD
Dichocarpum dalzielii,Ş§Ò¶ÈË×Ö¹û,4,5,5,6,Ranunculaceae,Dichocarpum,CB
Dichondra micrantha,ÂíÌã½ğ,4,9,4,9,Convolvulaceae,Dichondra,CB
Dichroa febrifuga,³£É½,2,4,5,8,Saxifragaceae,Dichroa,WD
Dichroa yaoshanensis,ÂŞÃÉ³£É½,6,7,9,11,Saxifragaceae,Dichroa,WD
Dichrocephala auriculata,ÓãÑÛ²İ,1,12,1,12,Asteraceae,Dichrocephala,CB
Dichrocephala benthamii,Ğ¡ÓãÑÛ²İ,1,12,1,12,Asteraceae,Dichrocephala,CB
Dicliptera chinensis,¹·¸Î²Ë,12,2,NA,NA,Acanthaceae,Dicliptera,CB
Didymocarpus hancei,¶«ÄÏ³¤İôÜÄÌ¦,4,4,NA,NA,Gesneriaceae,Didymocarpus,CB
Didymocarpus heucherifolius,Ãö¸Ó³¤İôÜÄÌ¦,5,5,6,6,Gesneriaceae,Didymocarpus,CB
Didymostigma obtusum,Ë«Æ¬ÜÄÌ¦,6,10,10,10,Gesneriaceae,Didymostigma,CB
Diflugossa divaricata,Êè»¨²æ»¨²İ,NA,NA,NA,NA,Acanthaceae,Diflugossa,CB
Digitaria abludens,Á£×´ÂíÌÆ,6,10,6,10,Poaceae,Digitaria,CB
Digitaria ciliaris,ÏËÃ«ÂíÌÆ,5,10,5,10,Poaceae,Digitaria,CB
Digitaria ciliaris var. chrysoblephara,Ã«ÂíÌÆ,6,10,6,10,Poaceae,Digitaria,CB
Digitaria fibrosa,ÏËÎ¬ÂíÌÆ,5,8,5,8,Poaceae,Digitaria,CB
Digitaria henryi,ºàÀûÂíÌÆ,6,11,6,11,Poaceae,Digitaria,CB
Digitaria heterantha,¶şĞÍÂíÌÆ,6,10,6,10,Poaceae,Digitaria,CB
Digitaria ischaemum,Ö¹ÑªÂíÌÆ,6,11,6,11,Poaceae,Digitaria,CB
Digitaria longiflora,³¤»¨ÂíÌÆ,4,10,4,10,Poaceae,Digitaria,CB
Digitaria setigera,º£ÄÏÂíÌÆ,10,3,10,3,Poaceae,Digitaria,CB
Digitaria violascens,×ÏÂíÌÆ,7,11,7,11,Poaceae,Digitaria,CB
Dillenia turbinata,´ó»¨Îåèâ¹û,1,9,1,9,Dichapetalaceae,Dillenia,WD
Dimeria falcata,Á­ĞÎÓ„Ã©,9,11,9,11,Poaceae,Dimeria,CB
Dimeria ornithopoda,Ó„Ã©,10,11,9,11,Poaceae,Dimeria,CB
Dimeria sinensis,»ªÓ„Ã©,9,11,9,11,Poaceae,Dimeria,CB
Dimeria solitaria,µ¥ÉúÓ„Ã©,NA,NA,NA,NA,Poaceae,Dimeria,CB
Dimocarpus confinis,ÁúÀó,5,6,6,11,Sapindaceae,Dimocarpus,WD
Dinetus racemosus,·É¶êÌÙ,6,11,11,2,Convolvulaceae,Dinetus,WD
Dioscorea benthamii,´óÇàÊí,5,6,7,9,Dioscoreaceae,Dioscorea,CB
Dioscorea bulbifera,»Æ¶À,7,10,8,11,Dioscoreaceae,Dioscorea,CB
Dioscorea chingii,É½¸ğÊí,4,7,8,10,Dioscoreaceae,Dioscorea,CB
Dioscorea cirrhosa,Êíİ¹,4,6,7,1,Dioscoreaceae,Dioscorea,CB
Dioscorea collettii,²æÈïÊíİ÷,5,8,6,10,Dioscoreaceae,Dioscorea,CB
Dioscorea collettii var. hypoglauca,·Û±±Êíİ÷,5,8,7,10,Dioscoreaceae,Dioscorea,CB
Dioscorea fordii,É½Êí,10,1,12,1,Dioscoreaceae,Dioscorea,CB
Dioscorea futschauensis,¸£ÖİÊíİ÷,6,7,7,10,Dioscoreaceae,Dioscorea,CB
Dioscorea glabra,¹âÒ¶Êíİ÷,9,12,12,1,Dioscoreaceae,Dioscorea,CB
Dioscorea hispida,°×Êíİ¹,4,5,7,9,Dioscoreaceae,Dioscorea,CB
Dioscorea japonica,ÈÕ±¾Êíİ÷,5,10,7,11,Dioscoreaceae,Dioscorea,CB
Dioscorea japonica var. oldhamii,Ï¸Ò¶ÈÕ±¾Êíİ÷,6,6,9,9,Dioscoreaceae,Dioscorea,CB
Dioscorea kamoonensis,Ã«ÓóÍ·Êíİ÷,7,9,9,11,Dioscoreaceae,Dioscorea,CB
Dioscorea linearicordata,ÁøÒ¶Êíİ÷,6,6,7,7,Dioscoreaceae,Dioscorea,CB
Dioscorea pentaphylla,ÎåÒ¶Êíİ÷,8,10,11,2,Dioscoreaceae,Dioscorea,CB
Dioscorea persimilis,ºÖ°úÊíİ÷,7,12,9,1,Dioscoreaceae,Dioscorea,CB
Dioscorea polystachya,Êíİ÷,6,9,7,11,Dioscoreaceae,Dioscorea,CB
Dioscorea simulans,Âí³¦Êíİ÷,5,8,7,10,Dioscoreaceae,Dioscorea,CB
Dioscorea tenuipes,Ï¸±úÊíİ÷,NA,NA,NA,NA,Dioscoreaceae,Dioscorea,CB
Diospyros cathayensis,ÎÚÊÁ,4,5,8,10,Ebenaceae,Diospyros,WD
Diospyros chunii,ÑÂÊÁ,NA,NA,6,6,Ebenaceae,Diospyros,WD
Diospyros eriantha,ÎÚ²Ä,7,8,10,2,Ebenaceae,Diospyros,WD
Diospyros kaki,ÊÁ,5,6,8,11,Ebenaceae,Diospyros,WD
Diospyros kaki var. silvestris,Ò°ÊÁ,NA,NA,NA,NA,Ebenaceae,Diospyros,WD
Diospyros lotus,¾ıÇ¨×Ó,NA,NA,8,8,Ebenaceae,Diospyros,WD
Diospyros morrisiana,ÂŞ¸¡ÊÁ,5,6,11,11,Ebenaceae,Diospyros,WD
Diospyros nitida,ºÚÊÁ,7,12,9,12,Ebenaceae,Diospyros,WD
Diospyros oleifera,ÓÍÊÁ,4,5,8,10,Ebenaceae,Diospyros,WD
Diospyros rhombifolia,ÀÏÑ»ÊÁ,NA,NA,10,10,Ebenaceae,Diospyros,WD
Diospyros strigosa,Ã«ÊÁ,6,7,11,12,Ebenaceae,Diospyros,WD
Diospyros sunyiensis,ĞÅÒËÊÁ,NA,NA,5,5,Ebenaceae,Diospyros,WD
Diospyros tsangii,ÑÓÆ½ÊÁ,2,5,8,8,Ebenaceae,Diospyros,WD
Diospyros tutcheri,ÁëÄÏÊÁ,4,4,10,10,Ebenaceae,Diospyros,WD
Diospyros vaccinioides,Ğ¡¹ûÊÁ,5,5,12,12,Ebenaceae,Diospyros,WD
Diplacrum caricinum,ÁÑÓ±Ã©,9,10,9,10,Cyperaceae,Diplacrum,CB
Diploclisia affinis,³Ó¹³·ç,4,5,7,9,Menispermaceae,Diploclisia,WD
Diploclisia glaucescens,²Ô°×³Ó¹³·ç,4,4,8,8,Menispermaceae,Diploclisia,WD
Diplocyclos palmatus,¶¾¹Ï,1,12,1,12,Cucurbitaceae,Diplocyclos,CB
Diplopanax stachyanthus,ÂíÌã²Î,5,7,8,8,Araliaceae,Diplopanax,WD
Diploprora championii,ÉßÉàÀ¼,2,8,3,9,Orchidaceae,Diploprora,CB
Diplospora dubia,¹·¹Ç²ñ,4,8,5,2,Rubiaceae,Diplospora,WD
Diplospora fruticosa,Ã«¹·¹Ç²ñ,3,5,6,2,Rubiaceae,Diplospora,WD
Dipsacus asper,´¨Ğø¶Ï,7,9,9,11,Dipsacaceae,Dipsacus,CB
Dipsacus japonicus,ÈÕ±¾Ğø¶Ï,8,9,9,11,Dipsacaceae,Dipsacus,CB
Dipteracanthus repens,éª²İ,3,4,NA,NA,Acanthaceae,Dipteracanthus,CB
Disanthus cercidifolius subsp. longipes,³¤±úË«»¨Ä¾,10,11,9,10,Hamamelidaceae,Disanthus,WD
Dischidanthus urceolatus,ÂíÀ¼ÌÙ,3,9,5,2,Asclepiadaceae,Dischidanthus,CB
Dischidia chinensis,ÑÛÊ÷Á«,4,5,5,6,Asclepiadaceae,Dischidia,CB
Dischidia nummularia,Ô°Ò¶ÑÛÊ÷Á«,3,6,6,9,Asclepiadaceae,Dischidia,CB
Dischidia tonkinensis,µÎÎıÑÛÊ÷Á«,3,5,7,12,Asclepiadaceae,Dischidia,CB
Discocleidion rufescens,Ã«µ¤Âé¸Ë,4,8,8,10,Euphorbiaceae,Discocleidion,WD
Disporopsis aspersa,É¢°ßÖñ¸ùÆß,5,6,9,10,Liliaceae,Disporopsis,CB
Disporopsis fuscopicta,Öñ¸ùÆß,4,5,9,12,Liliaceae,Disporopsis,CB
Disporopsis longifolia,³¤Ò¶Öñ¸ùÆß,5,6,10,12,Liliaceae,Disporopsis,CB
