scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Salix psilostigma,ÂãÖùÍ·Áø,5.25,6.15,7,8,Salix,Salicaceae,WD
Salix pycnostachya,ÃÜËëÁø,6,6,7,7,Salix,Salicaceae,WD
Salix pycnostachya var. oxycarpa,¼â¹ûÃÜËëÁø,NA,NA,NA,NA,NA,Salicaceae,WD
Salix radinostachya,³¤ËëÁø,5.15,5.15,6,6,Salix,Salicaceae,WD
Salix rehderiana,´¨µáÁø,3,4,5,6,Salix,Salicaceae,WD
Salix resectoides,²Ø½Ø°ú°«Áø,6.2,6.3,8,8,Salix,Salicaceae,WD
Salix rhododendrifolia,¶Å¾éÒ¶Áø,5.25,6.5,6.15,6.25,Salix,Salicaceae,WD
Salix salwinensis,¶ÔÒ¶Áø,NA,NA,NA,NA,NA,Salicaceae,WD
Salix sclerophylla,Ó²Ò¶Áø,5.25,5.25,7,7,NA,Salicaceae,WD
Salix sclerophylla var. obtusa,¿í°ú½ğ±³Áø,NA,NA,NA,NA,NA,Salicaceae,WD
Salix sclerophylla var. tibetica,Ğ¡Ò¶Ó²Ò¶Áø,NA,NA,NA,NA,NA,Salicaceae,WD
Salix sclerophylloides,½üÓ²Ò¶Áø,6,6,6.25,7.5,Salix,Salicaceae,WD
Salix sericocarpa,¾î¹ûÁø,5,5,6,6,Salix,Salicaceae,WD
Salix serpyllum,¶à»¨Ğ¡µæÁø,5.25,6.5,7,7,Salix,Salicaceae,WD
Salix sikkimensis,Îı½ğÁø,6.5,6.5,NA,NA,NA,Salicaceae,WD
Salix souliei,»Æ»¨µæÁø,6,6,7,8,Salix,Salicaceae,WD
Salix sphaeronymphe,°ÍÀÉÁø,4,5,5,6,NA,Salicaceae,WD
Salix sphaeronymphoides,¹â¹û°ÍÀÉÁø,5.15,5.15,5.25,6,Salix,Salicaceae,WD
Salix spodiophylla,»ÒÒ¶Áø,6,6,7,8,NA,Salicaceae,WD
Salix spodiophylla var. liocarpa,¹â¹û»ÒÒ¶Áø,NA,NA,NA,NA,NA,Salicaceae,WD
Salix tetrasperma,ËÄ×ÓÁø,9,10,11,12,NA,Salicaceae,WD
Salix trichocarpa,Ã«¹ûÁø,5.25,6.5,6.15,6.25,Salix,Salicaceae,WD
Salix vaccinioides,ÎÚ·¹Ò¶°«Áø,4,4,5,6,Salix,Salicaceae,WD
Salix variegata,Çï»ªÁø,4,5,NA,NA,NA,Salicaceae,WD
Salix wallichiana,ÔíÁø,4,5.5,5.15,5.25,Salix,Salicaceae,WD
Salix wangiana,Ã¼Áø,5,5,6,6,Salix,Salicaceae,WD
Salix wolohoensis,´¨ÄÏÁø,5,5,6,6,Salix,Salicaceae,WD
Salix xiaoguangshanica,Ğ¡¹âÉ½Áø,5,5,6,6,NA,Salicaceae,WD
Salix xizangensis,Î÷²ØÁø,7,7,NA,NA,Salix,Salicaceae,WD
Salix yadongensis,ÑÇ¶«Ã«Áø,5.25,6.5,NA,NA,Salix,Salicaceae,WD
Salix zangica,²ØÁø,NA,NA,9,9,NA,Salicaceae,WD
Salix zayunica,²ìÓç°«Áø,7.15,7.25,NA,NA,NA,Salicaceae,WD
Salsola monoptera,µ¥³áÖíÃ«²Ë,7,8,8,9,Salsola,Chenopodiaceae,CB
Salsola nepalensis,Äá²´¶ûÖíÃ«²Ë,7,8,8,9,NA,Chenopodiaceae,CB
Salvia campanulata,ÖÓİàÊóÎ²²İ,7,9,NA,NA,Salvia,Lamiaceae,CB
Salvia campanulata var. hirtella,ÖÓİàÊóÎ²²İÎ¢Ó²Ã«±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Salvia castanea,ËÚÉ«ÊóÎ²²İ,5,9,NA,NA,Salvia,Lamiaceae,CB
Salvia evansiana,Ñ©É½ÊóÎ²²İ,7,10,NA,NA,Salvia,Lamiaceae,CB
Salvia hylocharis,ÁÖ»ªÊóÎ²²İ,7,9,NA,NA,Salvia,Lamiaceae,CB
Salvia maximowicziana,¶õÎ÷ÊóÎ²²İ,7,8,NA,NA,NA,Lamiaceae,CB
Salvia prattii,¿µ¶¨ÊóÎ²²İ,7,9,NA,NA,Salvia,Lamiaceae,CB
Salvia przewalskii,¸ÊÎ÷ÊóÎ²²İ,5,8,NA,NA,Salvia,Lamiaceae,CB
Salvia przewalskii var. glabrescens,¸ÊÎ÷ÊóÎ²²İÉÙÃ«±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Salvia roborowskii,Õ³Ã«ÊóÎ²²İ,6,8,9,10,NA,Lamiaceae,CB
Salvia sikkimensis,Îı½ğÊóÎ²²İ,8,8,NA,NA,NA,Lamiaceae,CB
Salvia sikkimensis var. chaenocalyx,Îı½ğÊóÎ²²İÕÅİà±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Salvia tricuspis,»ÆÊóÀÇ»¨,7,9,9,10,NA,Lamiaceae,CB
Salvia trijuga,ÈıÒ¶ÊóÎ²²İ,7,9,NA,NA,Salvia,Lamiaceae,CB
Salvia wardii,Î÷²ØÊóÎ²²İ,NA,NA,NA,NA,NA,Lamiaceae,CB
Salweenia wardii,¶¬Âé¶¹,3,5,8,8,NA,Fabaceae,WD
Sambucus adnata,ÑªÂú²İ,5,6,8,9,Sambucus,Caprifoliaceae,CB
Sambucus chinensis,½Ó¹Ç²İ,6,7,8,9,NA,Caprifoliaceae,CB
Sanguisorba diandra,Êè»¨µØÓÜ,6,8,6,8,NA,Rosaceae,CB
Sanguisorba filiformis,³æÁ«,6,9,6,9,Sanguisorba,Rosaceae,CB
Sanguisorba officinalis,µØÓÜ,7,10,7,10,Sanguisorba,Rosaceae,CB
Sanicula astrantiifolia,´¨µá±ä¶¹²Ë,7,10,7,10,Sanicula,Apiaceae,CB
Sanicula elata,ÈíÈ¸»¨,5,10,5,10,Sanicula,Apiaceae,CB
Sanicula giraldii,Ê×Ñô±ä¶¹²Ë,5,9,5,9,NA,Apiaceae,CB
Sanicula orthacantha,Ò°¶ì½Å°å,4,9,4,9,Sanicula,Apiaceae,CB
Sanicula rugulosa,ÖåÒ¶±ä¶¹²Ë,6,6,6,6,Sanicula,Apiaceae,CB
Sanicula serrata,¾âÒ¶±ä¶¹²Ë,3,6,3,6,Sanicula,Apiaceae,CB
Sapria himalayana,¼ÄÉú»¨,8,9,NA,NA,Sapria,Rafflesiaceae,CB
Saprosma ternatum,È¾Ä¾Ê÷,NA,NA,NA,NA,NA,Rubiaceae,WD
Sarcochlamys pulcherrima,Èâ±»Âé,4,6,6,9,NA,Urticaceae,WD
Sarcococca hookeriana,ÓğÂöÒ°ÉÈ»¨,NA,NA,NA,NA,NA,Buxaceae,WD
Sarcococca saligna,ÁøÒ¶Ò°ÉÈ»¨,9,12,NA,NA,NA,Buxaceae,WD
Sarcococca wallichii,ÔÆÄÏÒ°ÉÈ»¨,10,12,12,3,Sarcococca,Buxaceae,WD
Sarcopyramis bodinieri,ÈâËë²İ,5,7,10,12,Sarcopyramis,Melastomataceae,CB
Sarcopyramis nepalensis,ÖîÍ·ºì,8,10,9,12,Sarcopyramis,Melastomataceae,CB
Sarcosperma arboreum,´óÈâÊµÊ÷,9,4,3,6,Sarcosperma,Sapotaceae,WD
Sarcosperma kachinense,ÈŞÃ«ÈâÊµÊ÷,10,2,NA,NA,NA,Sapotaceae,WD
Satyrium ciliatum,ÔµÃ«Äñ×ãÀ¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Satyrium nepalense,Äñ×ãÀ¼,9,12,NA,NA,Satyrium,Orchidaceae,CB
Satyrium yunnanense,ÔÆÄÏÄñ×ãÀ¼,8,11,8,11,Satyrium,Orchidaceae,CB
Saurauia cerea,À¯ÖÊË®¶«¸ç,7,11,7,11,Saurauia,Actinidiaceae,WD
Saurauia erythrocarpa,ºì¹ûË®¶«¸ç,9,10,10,11,NA,Actinidiaceae,WD
Saurauia griffithii,ÃàÃ«Ë®¶«¸ç,NA,NA,NA,NA,NA,Actinidiaceae,WD
Saurauia griffithii var. annamica,Ô½ÄÏË®¶«¸ç,NA,NA,NA,NA,NA,Actinidiaceae,WD
Saurauia napaulensis,Äá²´¶ûË®¶«¸ç,7,12,7,12,Saurauia,Actinidiaceae,WD
Saurauia polyneura,¶àÂöË®¶«¸ç,7,11,7,11,Saurauia,Actinidiaceae,WD
Saurauia polyneura var. paucinervis,ÉÙÂöË®¶«¸ç,NA,NA,NA,NA,NA,Actinidiaceae,WD
Saurauia punduana,´ó»¨Ë®¶«¸ç,NA,NA,NA,NA,NA,Actinidiaceae,WD
Saurauia rubricalyx,ºìİàË®¶«¸ç,NA,NA,NA,NA,NA,Actinidiaceae,WD
Saurauia sinohirsuta,²ÚÃ«É½¶«¸ç,NA,NA,NA,NA,NA,Actinidiaceae,WD
Saurauia yunnanensis,ÔÆÄÏË®¶«¸ç,4,11,4,11,Saurauia,Actinidiaceae,WD
Sauromatum brevipes,¶Ì±ú°ßÁúÓó,6,6,NA,NA,NA,Araceae,CB
Sauromatum diversifolium,¸ßÔ­ÀçÍ·¼â,NA,NA,NA,NA,NA,Araceae,CB
Sauromatum venosum,°ßÁúÓó,4,5,7,7,NA,Araceae,CB
Saussurea abnormis,ÆÕÀ¼·çÃ«¾Õ,7,7,7,7,Saussurea,Asteraceae,CB
Saussurea andersonii,ÂÑ°ú·çÃ«¾Õ,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea andryaloides,¼ªÂ¡·çÃ«¾Õ,8,10,8,10,NA,Asteraceae,CB
Saussurea apus,ÎŞ¹£·çÃ«¾Õ,9,9,9,9,Saussurea,Asteraceae,CB
Saussurea arenaria,É³Éú·çÃ«¾Õ,6,9,6,9,Saussurea,Asteraceae,CB
Saussurea aster,ÔÆ×´Ñ©ÍÃ×Ó,6,8,6,8,Saussurea,Asteraceae,CB
Saussurea bella,Æ¯ÁÁ·çÃ«¾Õ,8,9,8,9,NA,Asteraceae,CB
Saussurea bomiensis,²¨ÃÜ·çÃ«¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea bracteata,Ä¤°úÑ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea brunneopilosa,ÒìÉ«·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea ceterach,¿µ¶¨·çÃ«¾Õ,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea cochlearifolia,³×Ò¶·çÃ«¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea colpodes,ÇÊ»ù·çÃ«¾Õ,7,8,7,8,NA,Asteraceae,CB
Saussurea columnaris,Öù¾¥·çÃ«¾Õ,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea conica,Ö×±úÑ©Á«,7,8,7,8,NA,Asteraceae,CB
Saussurea coriacea,¸ï°ú·çÃ«¾Õ,7,8,7,8,NA,Asteraceae,CB
Saussurea depsangensis,À¥ÂØÑ©ÍÃ×Ó,8,8,NA,NA,Saussurea,Asteraceae,CB
Saussurea dzeurensis,´¨Î÷·çÃ«¾Õ,9,10,9,10,Saussurea,Asteraceae,CB
Saussurea erubescens,ºì±úÑ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea fastuosa,ÆæĞÎ·çÃ«¾Õ,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea flavo-virens,»ÆÂÌ°ú·çÃ«¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea glabrata,ÎŞÃ«Ò¶·çÃ«¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea glacialis,±ù´¨Ñ©ÍÃ×Ó,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea glanduligera,ÏÙÃ«·çÃ«¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea globosa,Çò»¨Ñ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea gnaphalodes,ÊóüDÑ©ÍÃ×Ó,6,8,6,8,Saussurea,Asteraceae,CB
Saussurea graminea,ºÌÒ¶·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea graminifolia,ÃÜÃ«·çÃ«¾Õ,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea grandiceps,Ë¶Ê×Ñ©ÍÃ×Ó,8,8,8,8,Saussurea,Asteraceae,CB
Saussurea gyacaensis,¼Ó²éÑ©ÍÃ×Ó,7,8,7,8,NA,Asteraceae,CB
Saussurea gymnocephala,ÂãÍ·Ñ©Á«,7,9,7,9,NA,Asteraceae,CB
Saussurea haoi,Çà²Ø·çÃ«¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea hieracioides,³¤Ã«·çÃ«¾Õ,6,8,6,8,Saussurea,Asteraceae,CB
Saussurea hypsipeta,ºÚÃ«Ñ©ÍÃ×Ó,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea irregularis,ÒìÁÑ·çÃ«¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea katochaete,ÖØ³İ·çÃ«¾Õ,7,10,7,10,Saussurea,Asteraceae,CB
Saussurea kingii,À­ÈøÑ©ÍÃ×Ó,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea laniceps,ÃàÍ·Ñ©ÍÃ×Ó,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea leontodontoides,Ê¨ÑÀ²İ×´·çÃ«¾Õ,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea leucoma,ÓğÁÑÑ©ÍÃ×Ó,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea lhunzhubensis,ÁÖÖÜ·çÃ«¾Õ,7,8,7,8,NA,Asteraceae,CB
Saussurea likiangensis,Àö½­·çÃ«¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea lingulata,Ğ¡Éà·çÃ«¾Õ,7,10,7,10,NA,Asteraceae,CB
Saussurea longifolia,³¤Ò¶Ñ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea lyratifolia,´óÍ·ÓğÁÑ·çÃ«¾Õ,7,8,7,8,NA,Asteraceae,CB
Saussurea medusa,Ë®Ä¸Ñ©ÍÃ×Ó,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea nematolepis,×ê×´·çÃ«¾Õ,10,10,10,10,Saussurea,Asteraceae,CB
Saussurea nepalensis,Äá²´¶û·çÃ«¾Õ,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea nidularis,Äñ³²×´Ñ©Á«,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea nimborum,µ¹ÅûÕëÒ¶·çÃ«¾Õ,8,9,8,9,NA,Asteraceae,CB
Saussurea nyalamensis,ÄôÀ­Ä¾·çÃ«¾Õ,7,8,7,8,NA,Asteraceae,CB
Saussurea obvallata,°úÒ¶Ñ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea ochrochlaena,ºÖ»ÆÉ«·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea oligantha,ÉÙ»¨·çÃ«¾Õ,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea ovata,ÎÚÇ¡·çÃ«¾Õ,8,8,8,8,Saussurea,Asteraceae,CB
Saussurea ovatifolia,ÂÑÒ¶·çÃ«¾Õ,8,9,8,9,NA,Asteraceae,CB
Saussurea pachyneura,¶«¶íÂå·çÃ«¾Õ,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea paxiana,ºìÒ¶Ñ©ÍÃ×Ó,6,8,6,8,Saussurea,Asteraceae,CB
Saussurea phaeantha,ºÖ»¨Ñ©Á«,6,9,6,9,Saussurea,Asteraceae,CB
Saussurea polycolea,¶àÇÊÑ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea polycolea var. acutisquama,¼â°úÑ©Á«,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea polypodioides,Ë®Áú¹Ç·çÃ«¾Õ,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea populifolia,ÑîÒ¶·çÃ«¾Õ,7,10,7,10,Saussurea,Asteraceae,CB
Saussurea przewalskii,Íä³İ·çÃ«¾Õ,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea pubescens,Ã«¹û·çÃ«¾Õ,7,9,7,9,NA,Asteraceae,CB
Saussurea pubifolia,Ã«±³Ñ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea purpurascens,×Ï°ú·çÃ«¾Õ,7,8,7,8,NA,Asteraceae,CB
Saussurea quercifolia,éÎÒ¶Ñ©ÍÃ×Ó,7,10,7,10,Saussurea,Asteraceae,CB
Saussurea retroserrata,µ¹³İ·çÃ«¾Õ,8,10,8,10,NA,Asteraceae,CB
Saussurea romuleifolia,ğ°Î²Ò¶·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea salwinensis,Å­½­·çÃ«¾Õ,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea scabrida,²ÚÃ«·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea semilyrata,°ëÇÙÒ¶·çÃ«¾Õ,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea sericea,¾îÃ«·çÃ«¾Õ,7,9,7,9,NA,Asteraceae,CB
Saussurea simpsoniana,Ğ¡¹ûÑ©ÍÃ×Ó,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea stella,ĞÇ×´Ñ©ÍÃ×Ó,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea stoliczkae,´¨²Ø·çÃ«¾Õ,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea stricta,Ï²ÁÖ·çÃ«¾Õ,8,10,8,10,Saussurea,Asteraceae,CB
Saussurea subulata,×êÒ¶·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea tangutica,ÌÆ¹ÅÌØÑ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea taraxacifolia,ÆÑ¹«Ó¢Ò¶·çÃ«¾Õ,7,9,7,9,NA,Asteraceae,CB
Saussurea tatsienensis,´ò¼ı·çÃ«¾Õ,8,8,NA,NA,Saussurea,Asteraceae,CB
Saussurea thomsonii,ÈâÒ¶Ñ©ÍÃ×Ó,6,8,6,8,Saussurea,Asteraceae,CB
Saussurea thoroldii,²İµéÑ©ÍÃ×Ó,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea tibetica,Î÷²Ø·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea tridactyla,ÈıÖ¸Ñ©ÍÃ×Ó,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea tridactyla var. maiduoganla,´ÔÖêÑ©ÍÃ×Ó,NA,NA,NA,NA,NA,Asteraceae,CB
Saussurea tuoliensis,ÍĞÀï·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea uniflora,µ¥»¨Ñ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea velutina,Õ±Ã«Ñ©Á«,7,9,7,9,Saussurea,Asteraceae,CB
Saussurea wardii,´¨µá·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saussurea wellbyi,Ç¼ÌÁÑ©ÍÃ×Ó,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea wernerioides,×¶Ò¶·çÃ«¾Õ,8,9,8,9,Saussurea,Asteraceae,CB
Saussurea wettsteiniana,´¹Í·Ñ©Á«,7,9,7,9,NA,Asteraceae,CB
Saussurea woodiana,Å£¶ú·çÃ«¾Õ,7,8,7,8,Saussurea,Asteraceae,CB
Saxifraga andersonii,¶Ì°ê»¢¶ú²İ,6,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga aristulata,Ğ¡Ã¢»¢¶ú²İ,8,10,8,10,Saxifraga,Saxifragaceae,CB
Saxifraga aurantiaca,³È»Æ»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga auriculata,¶ú×´»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga auriculata var. conaensis,´íÄÇ»¢¶ú²İ,7,9,7,9,NA,Saxifragaceae,CB
Saxifraga bergenioides,×Ï»¨»¢¶ú²İ,7,9,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga brachypoda,¶Ì±ú»¢¶ú²İ,7,9,7,9,Saxifraga,Saxifragaceae,CB
Saxifraga brachypodoidea,¹â»¨¹£»¢¶ú²İ,7,10,7,10,NA,Saxifragaceae,CB
Saxifraga brevicaulis,¶Ì¾¥»¢¶ú²İ,7,8,NA,NA,NA,Saxifragaceae,CB
Saxifraga brunonis,ĞëÃÖ»¢¶ú²İ,6,10,6,10,Saxifraga,Saxifragaceae,CB
Saxifraga cardiophylla,ĞÄÒ¶»¢¶ú²İ,7,10,7,10,Saxifraga,Saxifragaceae,CB
Saxifraga caveana,½üÑÒÃ·»¢¶ú²İ,8,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga caveana var. lanceolata,ÏÁİà»¢¶ú²İ,7,8,NA,NA,NA,Saxifragaceae,CB
Saxifraga cernua,ÁãÓà»¢¶ú²İ,6,9,6,9,Saxifraga,Saxifragaceae,CB
Saxifraga chionophila,Ñ©µØ»¢¶ú²İ,6,9,6,9,Saxifraga,Saxifragaceae,CB
Saxifraga chumbiensis,´ºØ§»¢¶ú²İ,7,8,NA,NA,NA,Saxifragaceae,CB
Saxifraga ciliatopetala,Ã«°ê»¢¶ú²İ,7,10,7,10,Saxifraga,Saxifragaceae,CB
Saxifraga cinerascens,»Ò»¢¶ú²İ,8,9,8,9,Saxifraga,Saxifragaceae,CB
Saxifraga clivorum,½ØÒ¶»¢¶ú²İ,6,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga consanguinea,°ôÏÙ»¢¶ú²İ,7,9,6,9,Saxifraga,Saxifragaceae,CB
Saxifraga contraria,¶ÔÒ¶»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga cordigera,ĞÄ»¢¶ú²İ,7,9,7,9,Saxifraga,Saxifragaceae,CB
Saxifraga decora,µá²Ø»¢¶ú²İ,5,8,NA,NA,NA,Saxifragaceae,CB
Saxifraga densifoliata var. nedongensis,ÄË¶«»¢¶ú²İ,7,8,NA,NA,NA,Saxifragaceae,CB
Saxifraga diapensia,ÑÒÃ·»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga dielsiana,´¨Î÷»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga diffusicallosa,É¢ğè»¢¶ú²İ,8,9,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga diversifolia,ÒìÒ¶»¢¶ú²İ,8,10,8,10,Saxifraga,Saxifragaceae,CB
Saxifraga diversifolia var. angustibracteata,ÏÁ°úÒìÒ¶»¢¶ú²İ,8,10,8,10,NA,Saxifragaceae,CB
Saxifraga dshagalensis,ÎŞ×¦»¢¶ú²İ,7,8,NA,NA,NA,Saxifragaceae,CB
Saxifraga eglandulosa,³¤Ã«¹£»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga egregia,ÓÅÔ½»¢¶ú²İ,7,9,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga egregia var. eciliata,ÎŞ½ŞÃ«»¢¶ú²İ,8,10,8,10,NA,Saxifragaceae,CB
Saxifraga egregioides,°«ÓÅÔ½»¢¶ú²İ,8,9,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga elliotii,Ë÷°×À­»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga elliptica,¹âİà»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga engleriana,²ØÄÏ»¢¶ú²İ,6,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga erectisepala,Ö±İà»¢¶ú²İ,8,9,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga erinacea,â¬×´»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga filicaulis,Ïß¾¥»¢¶ú²İ,7,10,7,10,Saxifraga,Saxifragaceae,CB
Saxifraga filifolia,Ï¸Ò¶»¢¶ú²İ,7,10,NA,NA,NA,Saxifragaceae,CB
Saxifraga finitima,ÇøÏŞ»¢¶ú²İ,7,9,7,9,Saxifraga,Saxifragaceae,CB
Saxifraga flaccida,ÈáÈõ»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga gedangensis,¸ñµ±»¢¶ú²İ,7,9,NA,NA,NA,Saxifragaceae,CB
Saxifraga georgei,¶ÔÉúÒ¶»¢¶ú²İ,7,8,NA,NA,NA,Saxifragaceae,CB
Saxifraga glabricaulis,¹â¾¥»¢¶ú²İ,7,8,7,8,NA,Saxifragaceae,CB
Saxifraga glaucophylla,»ÒÒ¶»¢¶ú²İ,7,11,7,11,Saxifraga,Saxifragaceae,CB
Saxifraga gouldii,¶¥ÏÙ»¢¶ú²İ,7,9,NA,NA,NA,Saxifragaceae,CB
Saxifraga granulifera,ÖéÑ¿»¢¶ú²İ,6,9,6,9,NA,Saxifragaceae,CB
Saxifraga gyalana,¼ÓÀ­»¢¶ú²İ,6,9,6,9,Saxifraga,Saxifragaceae,CB
Saxifraga haplophylloides,Áùğè»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga heleonastes,ÕÓµØ»¢¶ú²İ,7,10,7,10,Saxifraga,Saxifragaceae,CB
Saxifraga hemisphaerica,°ëÇò»¢¶ú²İ,6,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga hengduanensis,ºá¶ÏÉ½»¢¶ú²İ,NA,NA,NA,NA,NA,Saxifragaceae,CB
Saxifraga heteroclada var. aurantia,ÒìÖ¦»¢¶ú²İ,7,9,7,9,NA,Saxifragaceae,CB
Saxifraga heterocladoides,½üÒìÖ¦»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga heterotricha,ÒìÃ«»¢¶ú²İ,8,9,6,9,Saxifraga,Saxifragaceae,CB
Saxifraga heterotricha var. anadena,²¨ÃÜ»¢¶ú²İ,NA,NA,NA,NA,NA,Saxifragaceae,CB
Saxifraga hirculus,É½Ñò³ô»¢¶ú²İ,6,9,6,9,Saxifraga,Saxifragaceae,CB
Saxifraga hirculus var. alpina,¸ßÉ½»¢¶ú²İ,7,9,NA,NA,NA,Saxifragaceae,CB
Saxifraga hispidula,³İÒ¶»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga hookeri,½üÓÅÔ½»¢¶ú²İ,8,10,8,10,Saxifraga,Saxifragaceae,CB
Saxifraga implicans,²Ø¶«»¢¶ú²İ,8,10,8,10,Saxifraga,Saxifragaceae,CB
Saxifraga isophylla,ÁÖÖ¥»¢¶ú²İ,7,10,7,10,Saxifraga,Saxifragaceae,CB
Saxifraga jacquemontiana,Òş¾¥»¢¶ú²İ,7,8,NA,NA,NA,Saxifragaceae,CB
Saxifraga jainzhuglaensis,½ğÖéÀ­»¢¶ú²İ,7,8,7,8,NA,Saxifragaceae,CB
Saxifraga kingdonii,½ğ¶¬»¢¶ú²İ,7,10,NA,NA,NA,Saxifragaceae,CB
Saxifraga kingiana,Ã«Ò¶»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga kongboensis,¾ÅÎÑ»¢¶ú²İ,5,8,NA,NA,Saxifraga,Saxifragaceae,CB
Saxifraga laciniata,³¤°×»¢¶ú²İ,7,8,NA,NA,Saxifraga,Saxifragaceae,CB
