scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Desmodium heterocarpon,¼ÙµØ¶¹,8,9,10,11,Fabaceae,Desmodium,WD
Desmodium hispidum,Ã«Ö¦É½Âì»È,9,12,9,12,Fabaceae,Desmodium,WD
Desmodium laxiflorum,´óÒ¶ÄÃÉí²İ,8,10,10,11,Fabaceae,Desmodium,WD
Desmodium multiflorum,¶öÂì»È,7,9,8,10,Fabaceae,Desmodium,WD
Desmodium sequax,³¤²¨Ò¶É½Âì»È,7,9,9,11,Fabaceae,Desmodium,WD
Desmodium styracifolium,¹ã¶«½ğÇ®²İ,6,9,6,9,Fabaceae,Desmodium,CB
Desmodium triflorum,Èıµã½ğ,6,10,6,10,Fabaceae,Desmodium,CB
Desmodium velutinum,ÈŞÃ«É½Âì»È,9,11,9,11,Fabaceae,Desmodium,WD
Desmodium velutinum subsp. longibracteatum,³¤°úÈŞÃ«É½Âì»È,8,10,8,10,Fabaceae,Desmodium,WD
Desmodium zonatum,µ¥Ò¶ÄÃÉí²İ,7,8,10,10,Fabaceae,Desmodium,WD
Desmos chinensis,¼ÙÓ¥×¦,6,2,6,12,Annonaceae,Desmos,WD
Desmos dumosus,Ã«Ò¶¼ÙÓ¥×¦,4,8,7,4,Annonaceae,Desmos,WD
Deutzia calycosa,´óİàäÑÊè,3,4,7,8,Saxifragaceae,Deutzia,WD
Deutzia cinerascens,»ÒÒ¶äÑÊè,NA,NA,NA,NA,Saxifragaceae,Deutzia,WD
Deutzia crassifolia,ºñÒ¶äÑÊè,3,4,5,6,Saxifragaceae,Deutzia,WD
Deutzia esquirolii,ÏÁÒ¶äÑÊè,4,4,9,9,Saxifragaceae,Deutzia,WD
Deutzia glomeruliflora,Çò»¨äÑÊè,4,6,8,10,Saxifragaceae,Deutzia,WD
Deutzia longifolia,³¤Ò¶äÑÊè,6,8,9,11,Saxifragaceae,Deutzia,WD
Deutzia pilosa,ºÖÃ«äÑÊè,4,5,6,8,Saxifragaceae,Deutzia,WD
Deutzia rehderiana,¹à´ÔäÑÊè,5,5,7,8,Saxifragaceae,Deutzia,WD
Deutzia setchuenensis,ËÄ´¨äÑÊè,4,7,6,9,Saxifragaceae,Deutzia,WD
Deyeuxia diffusa,É¢ËëÒ°ÇàÃ©,6,11,6,11,Poaceae,Deyeuxia,CB
Deyeuxia effusiflora,ÊèËëÒ°ÇàÃ©,7,9,7,9,Poaceae,Deyeuxia,CB
Deyeuxia flaccida,ÈáÈõÒ°ÇàÃ©,7,9,7,9,Poaceae,Deyeuxia,CB
Deyeuxia hakonensis,Ïä¸ùÒ°ÇàÃ©,7,8,NA,NA,Poaceae,Deyeuxia,CB
Deyeuxia petelotii,ÒìÓ±²İ,7,7,NA,NA,Poaceae,Deyeuxia,CB
Deyeuxia pyramidalis,Ò°ÇàÃ©,6,10,6,10,Poaceae,Deyeuxia,CB
Dianella ensifolia,É½¹Ü,3,8,3,8,Liliaceae,Dianella,CB
Dianthus barbatus,Ğë°úÊ¯Öñ,4,6,7,8,Caryophyllaceae,Dianthus,CB
Dianthus chinensis,Ê¯Öñ,5,8,8,9,Caryophyllaceae,Dianthus,CB
Dianthus superbus,öÄÂó,8,9,10,10,Caryophyllaceae,Dianthus,CB
Dicentra macrantha,´ó»¨ºÉ°üÄµµ¤,4,7,4,7,Papaveraceae,Dicentra,CB
Dichanthium annulatum,Ë«»¨²İ,9,2,9,2,Poaceae,Dichanthium,CB
Dichanthium caricosum,µ¥Ëë²İ,9,2,9,2,Poaceae,Dichanthium,CB
Dichocarpum dalzielii,Ş§Ò¶ÈË×Ö¹û,4,5,5,6,Ranunculaceae,Dichocarpum,CB
Dichocarpum fargesii,×İÀßÈË×Ö¹û,5,6,7,7,Ranunculaceae,Dichocarpum,CB
Dichocarpum franchetii,Ğ¡»¨ÈË×Ö¹û,5,5,5,6,Ranunculaceae,Dichocarpum,CB
Dichocarpum sutchuenense,ÈË×Ö¹û,4,5,5,6,Ranunculaceae,Dichocarpum,CB
Dichondra micrantha,ÂíÌã½ğ,NA,NA,NA,NA,Convolvulaceae,Dichondra,CB
Dichroa daimingshanensis,´óÃ÷³£É½,4,5,9,10,Saxifragaceae,Dichroa,WD
Dichroa febrifuga,³£É½,5,5,9,10,Saxifragaceae,Dichroa,WD
Dichroa hirsuta,Ó²Ã«³£É½,4,5,7,10,Saxifragaceae,Dichroa,WD
Dichroa yaoshanensis,ÂŞÃÉ³£É½,6,6,10,10,Saxifragaceae,Dichroa,WD
Dichrocephala auriculata,ÓãÑÛ²İ,1,12,1,12,Asteraceae,Dichrocephala,CB
Dichrocephala benthamii,Ğ¡ÓãÑÛ²İ,1,12,1,12,Asteraceae,Dichrocephala,CB
Dichrocephala chrysanthemifolia,¾ÕÒ¶ÓãÑÛ²İ,NA,NA,NA,NA,Asteraceae,Dichrocephala,CB
Dickinsia hydrocotyloides,ÂíÌãÇÛ,4,10,4,10,Apiaceae,Dickinsia,CB
Dicliptera bupleuroides,Ó¡¶È¹·¸Î²Ë,11,5,12,6,Acanthaceae,Dicliptera,CB
Dicliptera chinensis,¹·¸Î²Ë,1,4,1,2,Acanthaceae,Dicliptera,CB
Didymocarpus glandulosus,ÏÙÃ«³¤İôÜÄÌ¦,6,7,8,9,Gesneriaceae,Didymocarpus,CB
Didymocarpus glandulosus var. minor,¶Ìİà³¤İôÜÄÌ¦,7,7,8,8,Gesneriaceae,Didymocarpus,CB
Didymocarpus stenanthos,ÏÁ¹Ú³¤İôÜÄÌ¦,6,9,8,8,Gesneriaceae,Didymocarpus,CB
Didymocarpus stenanthos var. pilosellus,ÊèÃ«³¤İôÜÄÌ¦,8,8,8,8,Gesneriaceae,Didymocarpus,CB
Diflugossa divaricata,Êè»¨²æ»¨²İ,NA,NA,NA,NA,Acanthaceae,Diflugossa,CB
Digitaria ciliaris,ÏËÃ«ÂíÌÆ,5,10,5,10,Poaceae,Digitaria,CB
Digitaria ciliaris var. chrysoblephara,Ã«ÂíÌÆ,NA,NA,NA,NA,Poaceae,Digitaria,CB
Digitaria cruciata,Ê®×ÖÂíÌÆ,6,10,6,10,Poaceae,Digitaria,CB
Digitaria ischaemum,Ö¹ÑªÂíÌÆ,6,11,6,11,Poaceae,Digitaria,CB
Digitaria longiflora,³¤»¨ÂíÌÆ,6,11,6,11,Poaceae,Digitaria,CB
Digitaria sanguinalis,ÂíÌÆ,6,11,6,11,Poaceae,Digitaria,CB
Digitaria setigera,º£ÄÏÂíÌÆ,6,11,6,11,Poaceae,Digitaria,CB
Digitaria ternata,ÈıÊıÂíÌÆ,6,11,6,11,Poaceae,Digitaria,CB
Digitaria violascens,×ÏÂíÌÆ,7,11,7,11,Poaceae,Digitaria,CB
Dimeria ornithopoda,Ó„Ã©,6,11,6,11,Poaceae,Dimeria,CB
Dimocarpus confinis,ÁúÀó,6,8,8,9,Sapindaceae,Dimocarpus,WD
Dinetus racemosus,·É¶êÌÙ,6,11,9,2,Convolvulaceae,Dinetus,WD
Dioscorea althaeoides,Êñ¿ûÒ¶Êíİ÷,6,8,7,10,Dioscoreaceae,Dioscorea,CB
Dioscorea aspersa,ÀöÒ¶Êíİ÷,6,7,7,11,Dioscoreaceae,Dioscorea,CB
Dioscorea bicolor,¼âÍ·¹ûÊíİ÷,8,9,8,10,Dioscoreaceae,Dioscorea,CB
Dioscorea biformifolia,ÒìÒ¶Êíİ÷,4,7,7,10,Dioscoreaceae,Dioscorea,CB
Dioscorea bulbifera,»Æ¶À,7,10,8,11,Dioscoreaceae,Dioscorea,CB
Dioscorea cirrhosa,Êíİ¹,4,6,7,1,Dioscoreaceae,Dioscorea,CB
Dioscorea collettii,²æÈïÊíİ÷,5,8,6,10,Dioscoreaceae,Dioscorea,CB
Dioscorea collettii var. hypoglauca,·Û±±Êíİ÷,5,8,6,10,Dioscoreaceae,Dioscorea,CB
Dioscorea decipiens,¶àÃ«Ò¶Êíİ÷,9,1,12,1,Dioscoreaceae,Dioscorea,CB
Dioscorea delavayi,¸ßÉ½Êíİ÷,6,9,8,11,Dioscoreaceae,Dioscorea,CB
Dioscorea deltoidea,Èı½ÇÒ¶Êíİ÷,5,6,6,9,Dioscoreaceae,Dioscorea,CB
Dioscorea esquirolii,ÆßÒ¶Êíİ÷,10,12,12,4,Dioscoreaceae,Dioscorea,CB
Dioscorea exalata,ÎŞ³á²ÎÊí,11,12,11,1,Dioscoreaceae,Dioscorea,CB
Dioscorea fordii,É½Êí,8,12,12,1,Dioscoreaceae,Dioscorea,CB
Dioscorea glabra,¹âÒ¶Êíİ÷,8,12,12,1,Dioscoreaceae,Dioscorea,CB
Dioscorea hemsleyi,Õ³É½Ò©,7,8,8,10,Dioscoreaceae,Dioscorea,CB
Dioscorea japonica,ÈÕ±¾Êíİ÷,5,10,7,11,Dioscoreaceae,Dioscorea,CB
Dioscorea japonica var. oldhamii,Ï¸Ò¶ÈÕ±¾Êíİ÷,6,6,9,9,Dioscoreaceae,Dioscorea,CB
Dioscorea kamoonensis,Ã«ÓóÍ·Êíİ÷,7,9,8,10,Dioscoreaceae,Dioscorea,CB
Dioscorea martini,ÈáÃ«Êíİ÷,7,8,9,10,Dioscoreaceae,Dioscorea,CB
Dioscorea melanophyma,ºÚÖéÑ¿Êíİ÷,8,10,10,12,Dioscoreaceae,Dioscorea,CB
Dioscorea nipponica subsp. rosthornii,×Ï»Æ½ª,NA,NA,NA,NA,Dioscoreaceae,Dioscorea,CB
Dioscorea panthaica,»ÆÉ½Ò©,5,7,7,9,Dioscoreaceae,Dioscorea,CB
Dioscorea pentaphylla,ÎåÒ¶Êíİ÷,8,10,11,2,Dioscoreaceae,Dioscorea,CB
Dioscorea persimilis,ºÖ°úÊíİ÷,7,11,10,1,Dioscoreaceae,Dioscorea,CB
Dioscorea polystachya,Êíİ÷,6,9,7,11,Dioscoreaceae,Dioscorea,CB
Dioscorea subcalva,Ã«½ºÊíİ÷,6,8,7,10,Dioscoreaceae,Dioscorea,CB
Dioscorea tokoro,É½İÉËZ,6,8,8,10,Dioscoreaceae,Dioscorea,CB
Dioscorea velutipes,Õ±Ã«Êíİ÷,7,9,9,10,Dioscoreaceae,Dioscorea,CB
Dioscorea yunnanensis,ÔÆÄÏÊíİ÷,6,8,8,9,Dioscoreaceae,Dioscorea,CB
Dioscorea zingiberensis,¶ÜÒ¶Êíİ÷,5,8,9,10,Dioscoreaceae,Dioscorea,CB
Diospyros armata,Æ¿À¼»¨,5,5,10,10,Ebenaceae,Diospyros,WD
Diospyros cathayensis,ÎÚÊÁ,4,5,8,10,Ebenaceae,Diospyros,WD
Diospyros dumetorum,ÑÒÊÁ,4,5,10,2,Ebenaceae,Diospyros,WD
Diospyros eriantha,ÎÚ²Ä,7,8,10,2,Ebenaceae,Diospyros,WD
Diospyros esquirolii,¹óÑôÊÁ,5,5,NA,NA,Ebenaceae,Diospyros,WD
Diospyros fanjingshanica,èó¾»É½ÊÁ,NA,NA,12,12,Ebenaceae,Diospyros,WD
Diospyros japonica,É½ÊÁ,4,7,9,11,Ebenaceae,Diospyros,WD
Diospyros kaki,ÊÁ,5,6,8,11,Ebenaceae,Diospyros,WD
Diospyros kaki var. silvestris,Ò°ÊÁ,NA,NA,NA,NA,Ebenaceae,Diospyros,WD
Diospyros longshengensis,ÁúÊ¤ÊÁ,NA,NA,7,8,Ebenaceae,Diospyros,WD
Diospyros lotus,¾ıÇ¨×Ó,5,6,10,11,Ebenaceae,Diospyros,WD
Diospyros miaoshanica,ÃçÉ½ÊÁ,NA,NA,10,10,Ebenaceae,Diospyros,WD
Diospyros morrisiana,ÂŞ¸¡ÊÁ,5,6,9,11,Ebenaceae,Diospyros,WD
Diospyros oleifera,ÓÍÊÁ,4,5,8,10,Ebenaceae,Diospyros,WD
Diospyros rhombifolia,ÀÏÑ»ÊÁ,4,5,9,10,Ebenaceae,Diospyros,WD
Diospyros sichourensis,Î÷³ë¾ıÇ¨×Ó,5,5,9,9,Ebenaceae,Diospyros,WD
Diospyros tsangii,ÑÓÆ½ÊÁ,2,5,8,8,Ebenaceae,Diospyros,WD
Diospyros tutcheri,ÁëÄÏÊÁ,4,5,8,10,Ebenaceae,Diospyros,WD
Diospyros xiangguiensis,Ïæ¹ğÊÁ,6,6,11,11,Ebenaceae,Diospyros,WD
Diospyros yunnanensis,ÔÆÄÏÊÁ,5,5,9,9,Ebenaceae,Diospyros,WD
Diospyros zhenfengensis,Õê·áÊÁ,NA,NA,10,10,Ebenaceae,Diospyros,WD
Dipelta yunnanensis,ÔÆÄÏË«¶ÜÄ¾,5,6,8,11,Caprifoliaceae,Dipelta,WD
Dipentodon sinicus,Ê®³İ»¨,5,9,8,10,Celastraceae,Dipentodon,WD
Diphylax uniformis,Î÷ÄÏ¼âÒ©À¼,8,9,NA,NA,Orchidaceae,Diphylax,CB
Diploclisia affinis,³Ó¹³·ç,4,5,7,9,Menispermaceae,Diploclisia,WD
Diploclisia glaucescens,²Ô°×³Ó¹³·ç,4,4,8,8,Menispermaceae,Diploclisia,WD
Diplomeris pulchella,ºÏÖùÀ¼,7,8,NA,NA,Orchidaceae,Diplomeris,CB
Diplopanax stachyanthus,ÂíÌã²Î,6,7,9,9,Araliaceae,Diplopanax,WD
Diplospora dubia,¹·¹Ç²ñ,4,8,5,2,Rubiaceae,Diplospora,WD
Diplospora fruticosa,Ã«¹·¹Ç²ñ,3,5,6,2,Rubiaceae,Diplospora,WD
Dipsacus asper,´¨Ğø¶Ï,7,8,10,11,Dipsacaceae,Dipsacus,CB
Dipsacus inermis,¾¢ÕæĞø¶Ï,8,10,9,11,Dipsacaceae,Dipsacus,CB
Dipsacus japonicus,ÈÕ±¾Ğø¶Ï,6,8,9,11,Dipsacaceae,Dipsacus,CB
Dipteronia sinensis,½ğÇ®éÊ,4,4,8,9,Aceraceae,Dipteronia,WD
Dischidia tonkinensis,µÎÎıÑÛÊ÷Á«,3,5,7,12,Asclepiadaceae,Dischidia,CB
Discocleidion rufescens,Ã«µ¤Âé¸Ë,7,9,8,10,Euphorbiaceae,Discocleidion,WD
Disporopsis aspersa,É¢°ßÖñ¸ùÆß,5,6,9,10,Liliaceae,Disporopsis,CB
Disporopsis fuscopicta,Öñ¸ùÆß,4,5,11,11,Liliaceae,Disporopsis,CB
Disporopsis longifolia,³¤Ò¶Öñ¸ùÆß,5,6,10,12,Liliaceae,Disporopsis,CB
Disporopsis pernyi,ÉîÁÑÖñ¸ùÆß,4,5,11,12,Liliaceae,Disporopsis,CB
Disporum bodinieri,¶ÌÈïÍòÊÙÖñ,3,5,6,11,Liliaceae,Disporum,CB
Disporum calcaratum,¾à»¨ÍòÊÙÖñ,6,7,8,11,Liliaceae,Disporum,CB
Disporum cantoniense,ÍòÊÙÖñ,5,7,8,10,Liliaceae,Disporum,CB
Disporum longistylum,³¤ÈïÍòÊÙÖñ,3,6,9,12,Liliaceae,Disporum,CB
Disporum megalanthum,´ó»¨ÍòÊÙÖñ,5,7,8,10,Liliaceae,Disporum,CB
Disporum sessile,±¦îì²İ,3,6,6,11,Liliaceae,Disporum,CB
Disporum trabeculatum,ºáÂöÍòÊÙÖñ,3,6,NA,NA,Liliaceae,Disporum,CB
Distyliopsis dunnii,¼âÒ¶¼ÙÎÃÄ¸Ê÷,4,6,6,9,Hamamelidaceae,Distyliopsis,WD
Distyliopsis laurifolia,ÕÁÒ¶¼ÙÎÃÄ¸Ê÷,4,6,6,9,Hamamelidaceae,Distyliopsis,WD
Distyliopsis yunnanensis,µá¼ÙÎÃÄ¸Ê÷,NA,NA,6,8,Hamamelidaceae,Distyliopsis,WD
Distylium buxifolium,Ğ¡Ò¶ÎÃÄ¸Ê÷,4,5,6,8,Hamamelidaceae,Distylium,WD
Distylium chinense,ÖĞ»ªÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium chungii,ÃöÔÁÎÃÄ¸Ê÷,NA,NA,8,8,Hamamelidaceae,Distylium,WD
Distylium cuspidatum,¼âÎ²ÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium dunnianum,Õ­Ò¶ÎÃÄ¸Ê÷,NA,NA,8,8,Hamamelidaceae,Distylium,WD
Distylium myricoides,ÑîÃ·ÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium pingpienense,ÆÁ±ßÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium racemosum,ÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium tsiangii,Ç­ÎÃÄ¸Ê÷,NA,NA,7,7,Hamamelidaceae,Distylium,WD
Diuranthera major,ğØğ¸À¼,7,10,7,10,Liliaceae,Diuranthera,CB
Diuranthera minor,Ğ¡ğØğ¸À¼,8,10,8,10,Liliaceae,Diuranthera,CB
Dobinea delavayi,Ñò½ÇÌìÂé,NA,NA,NA,NA,Anacardiaceae,Dobinea,CB
Docynia delavayi,ÔÆÄÏ–Ø&#x0000E028;,3,4,5,6,Rosaceae,Docynia,WD
Dodonaea viscosa,³µÉ£×Ó,11,11,11,3,Sapindaceae,Dodonaea,WD
Doellingeria marchandii,¶Ì¹Ú¶«·ç²Ë,8,9,9,10,Asteraceae,Doellingeria,CB
Doellingeria scabra,¶«·ç²Ë,7,8,8,10,Asteraceae,Doellingeria,CB
Dolichopetalum kwangsiense,½ğ·ïÌÙ,8,10,9,12,Asclepiadaceae,Dolichopetalum,WD
Dolichos trilobus,Á­±â¶¹,10,3,NA,NA,Fabaceae,Dolichos,CB
Dregea sinensis,¿àÉş,5,5,9,9,Asclepiadaceae,Dregea,WD
Dregea sinensis var. corrugata,¹á½îÌÙ,3,8,NA,NA,Asclepiadaceae,Dregea,WD
Dregea volubilis,ÄÏÉ½ÌÙ,4,9,7,12,Asclepiadaceae,Dregea,WD
Drosera peltata,Ã©¸à²Ë,5,7,6,9,Droseraceae,Drosera,CB
Drymaria cordata,ºÉÁ«¶¹²İ,4,10,6,12,Caryophyllaceae,Drymaria,CB
Drypetes indica,ºË¹ûÄ¾,11,5,11,5,Euphorbiaceae,Drypetes,WD
Drypetes perreticulata,ÍøÂöºË¹ûÄ¾,1,3,5,10,Euphorbiaceae,Drypetes,WD
Duchesnea chrysantha,Öå¹ûÉßİ®,5,7,6,9,Rosaceae,Duchesnea,CB
Duchesnea indica,Éßİ®,6,8,8,10,Rosaceae,Duchesnea,CB
Dumasia cordifolia,ĞÄÒ¶É½ºÚ¶¹,8,9,10,12,Fabaceae,Dumasia,CB
Dumasia hirsuta,Ó²Ã«É½ºÚ¶¹,6,8,6,8,Fabaceae,Dumasia,CB
Dumasia truncata,É½ºÚ¶¹,8,9,10,11,Fabaceae,Dumasia,CB
Dumasia villosa,ÈáÃ«É½ºÚ¶¹,9,10,11,12,Fabaceae,Dumasia,CB
Dumasia yunnanensis,ÔÆÄÏÉ½ºÚ¶¹,8,10,NA,NA,Fabaceae,Dumasia,CB
Dunbaria rotundifolia,Ô²Ò¶Ò°±â¶¹,9,10,10,11,Fabaceae,Dunbaria,CB
Dunbaria villosa,Ò°±â¶¹,8,10,8,10,Fabaceae,Dunbaria,CB
Dysophylla sampsonii,³İÒ¶Ë®À¯Öò,9,10,10,11,Lamiaceae,Dysophylla,CB
Dysophylla yatabeana,Ë®À¯Öò,8,10,NA,NA,Lamiaceae,Dysophylla,CB
Dysosma aurantiocaulis,ÔÆÄÏ°Ë½ÇÁ«,5,6,6,8,Berberidaceae,Dysosma,CB
Dysosma difformis,Ğ¡°Ë½ÇÁ«,5,6,7,8,Berberidaceae,Dysosma,CB
Dysosma majorensis,¹óÖİ°Ë½ÇÁ«,5,6,7,8,Berberidaceae,Dysosma,CB
Dysosma pleiantha,Áù½ÇÁ«,3,6,7,9,Berberidaceae,Dysosma,CB
Dysosma veitchii,´¨°Ë½ÇÁ«,5,6,8,9,Berberidaceae,Dysosma,CB
Dysosma versipellis,°Ë½ÇÁ«,4,5,6,8,Berberidaceae,Dysosma,CB
Echinacanthus lofouensis,»Æ»¨ÑÒÁµ»¨,3,4,5,5,Acanthaceae,Echinacanthus,WD
Echinochloa caudata,³¤Ã¢°Ş,6,11,6,11,Poaceae,Echinochloa,CB
Echinochloa colona,¹âÍ·°Ş,6,11,6,11,Poaceae,Echinochloa,CB
Echinochloa crusgalli var. mitis,ÎŞÃ¢°Ş,NA,NA,NA,NA,Poaceae,Echinochloa,CB
Echinochloa crusgalli var. praticola,Ï¸Ò¶ºµ°Ş,NA,NA,NA,NA,Poaceae,Echinochloa,CB
Echinochloa crusgalli var. zelayensis,Î÷À´°Ş,NA,NA,NA,NA,Poaceae,Echinochloa,CB
Echinochloa frumentacea,ºşÄÏ°Ş×Ó,9,11,9,11,Poaceae,Echinochloa,CB
Echinochloa glabrescens,Ó²ïû°Ş,6,11,6,11,Poaceae,Echinochloa,CB
Echinochloa oryzoides,Ë®Ìï°Ş,7,10,7,10,Poaceae,Echinochloa,CB
Edgeworthia chrysantha,½áÏã,2,3,5,6,Thymelaeaceae,Edgeworthia,WD
Ehretia acuminata,ºñ¿ÇÊ÷,NA,NA,NA,NA,Boraginaceae,Ehretia,WD
Ehretia asperula,ËŞ°úºñ¿ÇÊ÷,NA,NA,NA,NA,Boraginaceae,Ehretia,WD
Ehretia confinis,ÔÆÄÏºñ¿ÇÊ÷,NA,NA,NA,NA,Boraginaceae,Ehretia,WD
Ehretia dicksonii,²ÚÃ«ºñ¿ÇÊ÷,3,5,6,7,Boraginaceae,Ehretia,WD
Ehretia dunniana,ÔÆ¹óºñ¿ÇÊ÷,3,3,4,4,Boraginaceae,Ehretia,WD
Ehretia longiflora,³¤»¨ºñ¿ÇÊ÷,6,6,6,7,Boraginaceae,Ehretia,WD
Ehretia macrophylla var. glabrescens,¹âÒ¶²ÚÃ«ºñ¿ÇÊ÷,NA,NA,NA,NA,Boraginaceae,Ehretia,WD
Ehretia tsangii,ÉÏË¼ºñ¿ÇÊ÷,3,3,4,4,Boraginaceae,Ehretia,WD
Elaeagnus bockii,³¤Ò¶ºúÍÇ×Ó,10,11,4,4,Elaeagnaceae,Elaeagnus,WD
Elaeagnus calcarea,Ê¯É½ºúÍÇ×Ó,4,4,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus delavayi,³¤±úºúÍÇ×Ó,9,12,2,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus difficilis,°Í¶«ºúÍÇ×Ó,11,3,3,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus glabra,ÂûºúÍÇ×Ó,9,11,4,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus guizhouensis,¹óÖİÑòÄÌ×Ó,4,4,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus henryi,ÒË²ıºúÍÇ×Ó,10,1,3,4,Elaeagnaceae,Elaeagnus,WD
Elaeagnus lanceolata,ÅûÕëÒ¶ºúÍÇ×Ó,8,10,4,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus longiloba,³¤ÁÑºúÍÇ×Ó,9,11,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus loureirii,¼¦°Ø×ÏÌÙ,10,12,4,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus magna,Òø¹ûÅ£ÄÌ×Ó,4,5,6,7,Elaeagnaceae,Elaeagnus,WD
Elaeagnus multiflora,Ä¾°ëÏÄ,3,3,6,9,Elaeagnaceae,Elaeagnus,WD
Elaeagnus nanchuanensis,ÄÏ´¨Å£ÄÌ×Ó,4,5,6,7,Elaeagnaceae,Elaeagnus,WD
Elaeagnus pungens,ºúÍÇ×Ó,9,12,4,6,Elaeagnaceae,Elaeagnus,WD
Elaeagnus retrostyla,¾íÖùºúÍÇ×Ó,9,9,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus stellipila,ĞÇÃ«ÑòÄÌ×Ó,3,4,7,8,Elaeagnaceae,Elaeagnus,WD
Elaeagnus umbellata,Å£ÄÌ×Ó,4,5,7,9,Elaeagnaceae,Elaeagnus,WD
Elaeagnus viridis,ÂÌÒ¶ºúÍÇ×Ó,10,11,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus wenshanensis,ÎÄÉ½ºúÍÇ×Ó,11,2,3,4,Elaeagnaceae,Elaeagnus,WD
Elaeagnus xichouensis,Î÷³ëºúÍÇ×Ó,NA,NA,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeocarpus chinensis,ÖĞ»ª¶ÅÓ¢,5,6,6,9,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus decipiens,¶ÅÓ¢,4,4,8,8,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus glabripetalus,Íº°ê¶ÅÓ¢,6,7,8,8,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus japonicus,ÈÕ±¾¶ÅÓ¢,4,5,9,9,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus japonicus var. lantsangensis,À½²×¶ÅÓ¢,NA,NA,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus lanceaefolius,ÅûÕëÒ¶¶ÅÓ¢,6,7,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus limitaneus,»ÒÃ«¶ÅÓ¢,7,7,8,9,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus nitentifolius,¾îÃ«¶ÅÓ¢,4,5,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus petiolatus,³¤±ú¶ÅÓ¢,8,9,9,12,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus sylvestris,É½¶ÅÓ¢,4,5,5,8,Elaeocarpaceae,Elaeocarpus,WD
Elatine triandra,ÈıÈï¹µ·±ÂÆ,NA,NA,NA,NA,Elatinaceae,Elatine,CB
Elatostema acuminatum,½¥¼âÂ¥Ìİ²İ,12,5,NA,NA,Urticaceae,Elatostema,WD
Elatostema albopilosum,ÊèÃ«Â¥Ìİ²İ,7,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema atroviride,ÉîÂÌÂ¥Ìİ²İ,8,10,NA,NA,Urticaceae,Elatostema,CB
Elatostema baiseense,°ÙÉ«Â¥Ìİ²İ,6,6,NA,NA,Urticaceae,Elatostema,WD
Elatostema balansae,»ªÄÏÂ¥Ìİ²İ,4,6,NA,NA,Urticaceae,Elatostema,CB
Elatostema balansae var. hispidum,Ó²Ã«»ªÄÏÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema brachyodontum,¶Ì³İÂ¥Ìİ²İ,6,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema bracteosum,ÏÔ°úÂ¥Ìİ²İ,5,5,NA,NA,Urticaceae,Elatostema,CB
Elatostema coriaceifolium,¸ïÒ¶Â¥Ìİ²İ,4,5,NA,NA,Urticaceae,Elatostema,CB
Elatostema crassiusculum,ºñÒ¶Â¥Ìİ²İ,5,5,NA,NA,Urticaceae,Elatostema,CB
Elatostema cultratum,µ¶×´Â¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema cuspidatum,Öè¼âÂ¥Ìİ²İ,5,8,NA,NA,Urticaceae,Elatostema,CB
Elatostema cyrtandrifolium,Èñ³İÂ¥Ìİ²İ,4,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema cyrtandrifolium var. brevicaudatum,¶ÌÎ²Â¥Ìİ²İ,7,8,NA,NA,Urticaceae,Elatostema,CB
Elatostema ficoides,ÀæĞòÂ¥Ìİ²İ,8,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema glochidioides,ËãÅÌÂ¥Ìİ²İ,4,4,NA,NA,Urticaceae,Elatostema,CB
