scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Diospyros unisemina,µ¥×ÓÊÁ,NA,NA,10,12,Ebenaceae,Diospyros,WD
Diospyros vaccinioides,Ğ¡¹ûÊÁ,5,5,12,12,Ebenaceae,Diospyros,WD
Diospyros xiangguiensis,Ïæ¹ğÊÁ,6,6,11,11,Ebenaceae,Diospyros,WD
Diospyros yunnanensis,ÔÆÄÏÊÁ,5,5,9,9,Ebenaceae,Diospyros,WD
Dipelta yunnanensis,ÔÆÄÏË«¶ÜÄ¾,5,6,5,11,Caprifoliaceae,Dipelta,WD
Dipentodon sinicus,Ê®³İ»¨,5,9,8,10,Celastraceae,Dipentodon,WD
Diplacrum caricinum,ÁÑÓ±Ã©,9,10,9,10,Cyperaceae,Diplacrum,CB
Diploclisia affinis,³Ó¹³·ç,4,5,7,9,Menispermaceae,Diploclisia,WD
Diploclisia glaucescens,²Ô°×³Ó¹³·ç,4,4,8,8,Menispermaceae,Diploclisia,WD
Diplocyclos palmatus,¶¾¹Ï,3,8,7,12,Cucurbitaceae,Diplocyclos,CB
Diplodiscus trichospermus,º£ÄÏé²,9,11,12,2,Tiliaceae,NA,NA
Diplomeris pulchella,ºÏÖùÀ¼,7,7,NA,NA,Orchidaceae,Diplomeris,CB
Diplopanax stachyanthus,ÂíÌã²Î,6,7,11,11,Araliaceae,Diplopanax,WD
Diploprora championii,ÉßÉàÀ¼,2,8,3,9,Orchidaceae,Diploprora,CB
Diplospora dubia,¹·¹Ç²ñ,4,8,5,2,Rubiaceae,Diplospora,WD
Diplospora fruticosa,Ã«¹·¹Ç²ñ,3,5,6,2,Rubiaceae,Diplospora,WD
Dipsacus asper,´¨Ğø¶Ï,7,9,9,11,Dipsacaceae,Dipsacus,CB
Dipsacus inermis,¾¢ÕæĞø¶Ï,8,10,9,11,Dipsacaceae,Dipsacus,CB
Dipsacus japonicus,ÈÕ±¾Ğø¶Ï,8,9,9,11,Dipsacaceae,Dipsacus,CB
Dipteracanthus repens,éª²İ,5,8,7,8,Acanthaceae,Dipteracanthus,CB
Dischidanthus urceolatus,ÂíÀ¼ÌÙ,3,9,5,2,Asclepiadaceae,Dischidanthus,CB
Dischidia australis,¼âÒ¶ÑÛÊ÷Á«,1,5,5,8,Asclepiadaceae,Dischidia,CB
Dischidia chinensis,ÑÛÊ÷Á«,4,5,5,6,Asclepiadaceae,Dischidia,CB
Dischidia tonkinensis,µÎÎıÑÛÊ÷Á«,4,5,5,6,Asclepiadaceae,Dischidia,CB
Discocleidion rufescens,Ã«µ¤Âé¸Ë,5,6,7,8,Euphorbiaceae,Discocleidion,WD
Disporopsis aspersa,É¢°ßÖñ¸ùÆß,5,6,9,11,Liliaceae,Disporopsis,CB
Disporopsis fuscopicta,Öñ¸ùÆß,4,5,10,11,Liliaceae,Disporopsis,CB
Disporopsis longifolia,³¤Ò¶Öñ¸ùÆß,5,6,10,11,Liliaceae,Disporopsis,CB
Disporopsis pernyi,ÉîÁÑÖñ¸ùÆß,4,5,9,11,Liliaceae,Disporopsis,CB
Disporum acuminatissimum,¼â±»ÍòÊÙÖñ,4,5,NA,NA,Liliaceae,Disporum,CB
Disporum bodinieri,¶ÌÈïÍòÊÙÖñ,5,7,8,10,Liliaceae,Disporum,CB
Disporum calcaratum,¾à»¨ÍòÊÙÖñ,6,7,8,11,Liliaceae,Disporum,CB
Disporum cantoniense,ÍòÊÙÖñ,5,7,9,10,Liliaceae,Disporum,CB
Disporum megalanthum,´ó»¨ÍòÊÙÖñ,5,7,8,10,Liliaceae,Disporum,CB
Disporum sessile,±¦îì²İ,3,6,7,11,Liliaceae,Disporum,CB
Disporum trabeculatum,ºáÂöÍòÊÙÖñ,5,5,9,10,Liliaceae,Disporum,CB
Disporum uniflorum,ÉÙ»¨ÍòÊÙÖñ,5,6,7,11,Liliaceae,Disporum,CB
Distyliopsis dunnii,¼âÒ¶¼ÙÎÃÄ¸Ê÷,4,6,6,9,Hamamelidaceae,Distyliopsis,WD
Distyliopsis laurifolia,ÕÁÒ¶¼ÙÎÃÄ¸Ê÷,4,6,6,9,Hamamelidaceae,Distyliopsis,WD
Distyliopsis yunnanensis,µá¼ÙÎÃÄ¸Ê÷,NA,NA,7,8,Hamamelidaceae,Distyliopsis,WD
Distylium buxifolium,Ğ¡Ò¶ÎÃÄ¸Ê÷,4,5,6,8,Hamamelidaceae,Distylium,WD
Distylium chinense,ÖĞ»ªÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium cuspidatum,¼âÎ²ÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium dunnianum,Õ­Ò¶ÎÃÄ¸Ê÷,NA,NA,8,8,Hamamelidaceae,Distylium,WD
Distylium elaeagnoides,ÁÛÃ«ÎÃÄ¸Ê÷,NA,NA,8,8,Hamamelidaceae,Distylium,WD
Distylium macrophyllum,´óÒ¶ÎÃÄ¸Ê÷,NA,NA,8,8,Hamamelidaceae,Distylium,WD
Distylium myricoides,ÑîÃ·ÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium pingpienense,ÆÁ±ßÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Distylium racemosum,ÎÃÄ¸Ê÷,4,6,6,8,Hamamelidaceae,Distylium,WD
Docynia delavayi,ÔÆÄÏ–Ø&#x0000E028;,3,4,5,6,Rosaceae,Docynia,WD
Dodonaea viscosa,³µÉ£×Ó,10,11,10,3,Sapindaceae,Dodonaea,WD
Doellingeria marchandii,¶Ì¹Ú¶«·ç²Ë,8,9,9,10,Asteraceae,Doellingeria,CB
Doellingeria scabra,¶«·ç²Ë,6,10,8,10,Asteraceae,Doellingeria,CB
Dolichandrone stipulata,Î÷ÄÏÃ¨Î²Ä¾,9,12,2,3,Bignoniaceae,Dolichandrone,WD
Dolicholoma jasminiflorum,³¤éÜÜÄÌ¦,4,4,NA,NA,Gesneriaceae,Dolicholoma,CB
Dolichopetalum kwangsiense,½ğ·ïÌÙ,8,8,11,11,Asclepiadaceae,Dolichopetalum,WD
Dracaena angustifolia,³¤»¨ÁúÑªÊ÷,3,5,6,8,Liliaceae,Dracaena,CB
Dracaena cambodiana,¼íÆÒÕ¯ÁúÑªÊ÷,7,7,NA,NA,Liliaceae,Dracaena,WD
Dracaena cochinchinensis,½£Ò¶ÁúÑªÊ÷,3,4,7,8,Liliaceae,Dracaena,WD
Dracaena elliptica,Ï¸Ö¦ÁúÑªÊ÷,4,4,8,8,Liliaceae,Dracaena,CB
Dracontomelon duperreanum,ÈËÃæ×Ó,4,5,6,11,Anacardiaceae,Dracontomelon,WD
Dregea cuneifolia,Ğ¨Ò¶ÄÏÉ½ÌÙ,7,7,NA,NA,Asclepiadaceae,Dregea,WD
Dregea sinensis,¿àÉş,4,8,7,10,Asclepiadaceae,Dregea,WD
Dregea sinensis var. corrugata,¹á½îÌÙ,7,7,NA,NA,Asclepiadaceae,Dregea,WD
Dregea volubilis,ÄÏÉ½ÌÙ,4,9,7,12,Asclepiadaceae,Dregea,WD
Drimycarpus racemosus,ĞÁ¹ûÆá,NA,NA,4,6,Anacardiaceae,Drimycarpus,WD
Drosera burmannii,½õµØÂŞ,1,12,1,12,Droseraceae,Drosera,CB
Drosera indica,³¤Ò¶Ã©¸à²Ë,1,12,1,12,Droseraceae,Drosera,CB
Drosera oblanceolata,³¤ÖùÃ©¸à²Ë,5,10,5,10,Droseraceae,Drosera,CB
Drosera peltata,Ã©¸à²Ë,4,6,NA,NA,Droseraceae,Drosera,CB
Drosera spathulata,³×Ò¶Ã©¸à²Ë,3,9,3,9,Droseraceae,Drosera,CB
Drymaria cordata,ºÉÁ«¶¹²İ,4,10,6,12,Caryophyllaceae,Drymaria,CB
Drypetes arcuatinervia,¹°ÍøºË¹ûÄ¾,4,10,8,4,Euphorbiaceae,Drypetes,WD
Drypetes congestiflora,ÃÜ»¨ºË¹ûÄ¾,2,7,6,10,Euphorbiaceae,Drypetes,WD
Drypetes cumingii,ÇàÔæºË¹ûÁÖ,5,6,8,12,Euphorbiaceae,Drypetes,WD
Drypetes indica,ºË¹ûÄ¾,11,2,11,2,Euphorbiaceae,Drypetes,WD
Drypetes integrifolia,È«ÔµÒ¶ºË¹ûÄ¾,NA,NA,8,9,Euphorbiaceae,Drypetes,WD
Drypetes obtusa,¶ÛÒ¶ºË¹ûÄ¾,NA,NA,6,8,Euphorbiaceae,Drypetes,WD
Drypetes perreticulata,ÍøÂöºË¹ûÄ¾,1,3,5,10,Euphorbiaceae,Drypetes,WD
Duabanga grandiflora,°Ë±¦Ê÷,3,5,NA,NA,Lythraceae,Duabanga,WD
Duchesnea chrysantha,Öå¹ûÉßİ®,5,7,6,9,Rosaceae,Duchesnea,CB
Duchesnea indica,Éßİ®,6,8,8,10,Rosaceae,Duchesnea,CB
Dumasia cordifolia,ĞÄÒ¶É½ºÚ¶¹,8,9,10,12,Fabaceae,Dumasia,CB
Dumasia hirsuta,Ó²Ã«É½ºÚ¶¹,6,8,6,8,Fabaceae,Dumasia,CB
Dumasia nitida,ÑşÉ½É½ºÚ¶¹,9,10,9,10,Fabaceae,Dumasia,CB
Dumasia truncata,É½ºÚ¶¹,8,9,10,11,Fabaceae,Dumasia,CB
Dumasia villosa,ÈáÃ«É½ºÚ¶¹,9,10,11,12,Fabaceae,Dumasia,CB
Dunbaria fusca,»ÆÃ«Ò°±â¶¹,7,9,10,12,Fabaceae,Dunbaria,CB
Dunbaria henryi,ºàÊÏÒ°±â¶¹,2,5,6,12,Fabaceae,Dunbaria,CB
Dunbaria parvifolia,Ğ¡Ò¶Ò°±â¶¹,6,8,NA,NA,Fabaceae,Dunbaria,CB
Dunbaria podocarpa,³¤±úÒ°±â¶¹,6,11,NA,NA,Fabaceae,Dunbaria,CB
Dunbaria rotundifolia,Ô²Ò¶Ò°±â¶¹,NA,NA,9,10,Fabaceae,Dunbaria,CB
Dunbaria villosa,Ò°±â¶¹,7,9,NA,NA,Fabaceae,Dunbaria,CB
Duperrea pavettifolia,³¤ÖùÉ½µ¤,4,6,9,12,Rubiaceae,NA,NA
Dysophylla cruciata,Ã«¾¥Ë®À¯Öò,9,11,11,11,Lamiaceae,Dysophylla,CB
Dysophylla sampsonii,³İÒ¶Ë®À¯Öò,9,10,10,11,Lamiaceae,Dysophylla,CB
Dysophylla stellata,Ë®»¢Î²,1,12,1,12,Lamiaceae,Dysophylla,CB
Dysosma difformis,Ğ¡°Ë½ÇÁ«,4,6,6,9,Berberidaceae,Dysosma,CB
Dysosma majorensis,¹óÖİ°Ë½ÇÁ«,4,6,6,9,Berberidaceae,Dysosma,CB
Dysosma pleiantha,Áù½ÇÁ«,3,6,7,9,Berberidaceae,Dysosma,CB
Dysosma versipellis,°Ë½ÇÁ«,3,6,5,9,Berberidaceae,Dysosma,CB
Dysoxylum excelsum,˜ÙÄ¾,9,11,4,6,Meliaceae,Dysoxylum,WD
Dysoxylum gotadhora,ºì¹û˜ÙÄ¾,3,7,5,11,Meliaceae,Dysoxylum,WD
Dysoxylum grande,¶àÂö˜ÙÄ¾,5,7,10,11,Meliaceae,Dysoxylum,WD
Dysoxylum hongkengense,Ïã¸Û˜ÙÄ¾,5,7,NA,NA,Meliaceae,Dysoxylum,WD
Dysoxylum mollissimum,º£ÄÏ˜ÙÄ¾,5,9,10,11,Meliaceae,Dysoxylum,WD
Dysphania ambrosioides,ÍÁ¾£½æ,NA,NA,NA,NA,Chenopodiaceae,Dysphania,CB
Eberhardtia aurata,ĞâÃ«Ëó×Ó¹û,3,3,4,12,Sapotaceae,Eberhardtia,WD
Eberhardtia tonkinensis,Ëó×Ó¹û,NA,NA,NA,NA,Sapotaceae,Eberhardtia,WD
Echinacanthus lofouensis,»Æ»¨ÑÒÁµ»¨,5,10,NA,NA,Acanthaceae,Echinacanthus,WD
Echinacanthus longipes,³¤±úÑÒÁµ»¨,4,6,8,9,Acanthaceae,Echinacanthus,CB
Echinacanthus longzhouensis,ÁúÖİÁµÑÒ»¨,8,8,NA,NA,Acanthaceae,Echinacanthus,WD
Echinochloa colona,¹âÍ·°Ş,6,11,6,11,Poaceae,Echinochloa,CB
Echinochloa crusgalli var. austrojaponensis,Ğ¡ºµ°Ş,NA,NA,NA,NA,Poaceae,Echinochloa,CB
Echinochloa crusgalli var. mitis,ÎŞÃ¢°Ş,NA,NA,NA,NA,Poaceae,Echinochloa,CB
Echinochloa crusgalli var. praticola,Ï¸Ò¶ºµ°Ş,NA,NA,NA,NA,Poaceae,Echinochloa,CB
Echinochloa crusgalli var. zelayensis,Î÷À´°Ş,6,11,6,11,Poaceae,Echinochloa,CB
Echinochloa glabrescens,Ó²ïû°Ş,6,11,6,11,Poaceae,Echinochloa,CB
Echinochloa oryzoides,Ë®Ìï°Ş,7,10,7,10,Poaceae,Echinochloa,CB
Echinops grijsii,»ª¶«À¶´ÌÍ·,7,10,7,10,Asteraceae,Echinops,CB
Edgeworthia chrysantha,½áÏã,3,8,9,2,Thymelaeaceae,Edgeworthia,WD
Ehretia acuminata,ºñ¿ÇÊ÷,NA,NA,NA,NA,Boraginaceae,Ehretia,WD
Ehretia asperula,ËŞ°úºñ¿ÇÊ÷,NA,NA,NA,NA,Boraginaceae,Ehretia,WD
Ehretia corylifolia,Î÷ÄÏºñ¿ÇÊ÷,5,5,6,7,Boraginaceae,NA,NA
Ehretia densiflora,ÃÜ»¨ºñ¿ÇÊ÷,6,7,NA,NA,Boraginaceae,Ehretia,WD
Ehretia dicksonii,²ÚÃ«ºñ¿ÇÊ÷,4,5,6,7,Boraginaceae,Ehretia,WD
Ehretia dunniana,ÔÆ¹óºñ¿ÇÊ÷,3,3,4,4,Boraginaceae,Ehretia,WD
Ehretia longiflora,³¤»¨ºñ¿ÇÊ÷,4,4,6,7,Boraginaceae,Ehretia,WD
Ehretia macrophylla var. glabrescens,¹âÒ¶²ÚÃ«ºñ¿ÇÊ÷,NA,NA,NA,NA,Boraginaceae,Ehretia,WD
Ehretia tsangii,ÉÏË¼ºñ¿ÇÊ÷,3,3,4,4,Boraginaceae,Ehretia,WD
Elaeagnus bockii,³¤Ò¶ºúÍÇ×Ó,10,11,4,4,Elaeagnaceae,Elaeagnus,WD
Elaeagnus calcarea,Ê¯É½ºúÍÇ×Ó,4,4,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus cinnamomifolia,ÕÁÒ¶ºúÍÇ×Ó,11,1,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus conferta,ÃÜ»¨ºúÍÇ×Ó,10,11,2,3,Elaeagnaceae,Elaeagnus,WD
Elaeagnus difficilis,°Í¶«ºúÍÇ×Ó,11,3,4,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus geniculata,Ï¥ÖùºúÍÇ×Ó,2,2,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus glabra,ÂûºúÍÇ×Ó,9,11,4,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus gonyanthes,½Ç»¨ºúÍÇ×Ó,10,11,2,3,Elaeagnaceae,Elaeagnus,WD
Elaeagnus griffithii,ÖÓ»¨ºúÍÇ×Ó,11,2,4,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus griffithii var. multiflora,ÄÇÆÂºúÍÇ×Ó,12,12,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus griffithii var. pauciflora,ÉÙ»¨ºúÍÇ×Ó,1,1,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus henryi,ÒË²ıºúÍÇ×Ó,10,11,4,4,Elaeagnaceae,Elaeagnus,WD
Elaeagnus heterophylla,ÒìÒ¶ºúÍÇ×Ó,11,12,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus lanceolata,ÅûÕëÒ¶ºúÍÇ×Ó,8,10,4,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus liuzhouensis,ÁøÖİºúÍÇ×Ó,12,1,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus loureirii,¼¦°Ø×ÏÌÙ,10,12,4,5,Elaeagnaceae,Elaeagnus,WD
Elaeagnus luoxiangensis,ÂŞÏãºúÍÇ×Ó,12,2,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus magna,Òø¹ûÅ£ÄÌ×Ó,4,5,6,6,Elaeagnaceae,Elaeagnus,WD
Elaeagnus nanchuanensis,ÄÏ´¨Å£ÄÌ×Ó,4,5,6,7,Elaeagnaceae,Elaeagnus,WD
Elaeagnus obovatifolia,Åª»¯ºúÍÇ×Ó,1,2,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus pingnanensis,Æ½ÄÏºúÍÇ×Ó,1,1,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeagnus pungens,ºúÍÇ×Ó,9,12,4,6,Elaeagnaceae,Elaeagnus,WD
Elaeagnus sarmentosa,ÅÊÔµºúÍÇ×Ó,10,11,3,3,Elaeagnaceae,Elaeagnus,WD
Elaeagnus schlechtendalii,Ğ¡ºúÍÇ×Ó,11,12,2,3,Elaeagnaceae,Elaeagnus,WD
Elaeagnus tubiflora,¹Ü»¨ºúÍÇ×Ó,4,11,NA,NA,Elaeagnaceae,Elaeagnus,WD
Elaeocarpus angustifolius,Ô²¹û¶ÅÓ¢,8,9,9,11,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus atro-punctatus,ºÚÏÙ¶ÅÓ¢,3,4,8,9,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus bachmaensis,ÉÙ»¨¶ÅÓ¢,4,5,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus chinensis,ÖĞ»ª¶ÅÓ¢,5,6,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus decipiens,¶ÅÓ¢,6,7,10,11,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus dubius,ÏÔÂö¶ÅÓ¢,3,4,8,9,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus duclouxii,¶¬ÌÒ,6,7,9,10,Elaeocarpaceae,NA,NA
Elaeocarpus glabripetalus,Íº°ê¶ÅÓ¢,7,7,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus glabripetalus var. alatus,ÀâÖ¦¶ÅÓ¢,7,7,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus gymnogynus,ÍºÈï¶ÅÓ¢,5,6,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus hainanensis,Ë®Ê¯éÅ,6,7,8,9,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus japonicus,ÈÕ±¾¶ÅÓ¢,4,5,7,8,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus lanceaefolius,ÅûÕëÒ¶¶ÅÓ¢,6,7,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus laoticus,ÀÏÎÎ¶ÅÓ¢,5,7,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus limitaneus,»ÒÃ«¶ÅÓ¢,7,7,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus nitentifolius,¾îÃ«¶ÅÓ¢,4,5,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus petiolatus,³¤±ú¶ÅÓ¢,8,9,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus poilanei,µáÔ½¶ÅÓ¢,5,6,NA,NA,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus sylvestris,É½¶ÅÓ¢,4,5,9,10,Elaeocarpaceae,Elaeocarpus,WD
Elaeocarpus varunua,ÃÀÂö¶ÅÓ¢,3,4,8,9,Elaeocarpaceae,Elaeocarpus,WD
Elatostema actinotrichum,·øÃ«Â¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema acuminatum,½¥¼âÂ¥Ìİ²İ,12,5,NA,NA,Urticaceae,Elatostema,WD
Elatostema albopilosum,ÊèÃ«Â¥Ìİ²İ,7,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema albovillosum,Õ¹Ã«Â¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema androstachyum,,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema asterocephalum,ĞÇĞòÂ¥Ìİ²İ,2,3,NA,NA,Urticaceae,Elatostema,CB
Elatostema atroviride,ÉîÂÌÂ¥Ìİ²İ,8,10,NA,NA,Urticaceae,Elatostema,CB
Elatostema attenuatoides,Äâ½¥ÏÁÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema baiseense,°ÙÉ«Â¥Ìİ²İ,6,6,NA,NA,Urticaceae,Elatostema,WD
Elatostema balansae,»ªÄÏÂ¥Ìİ²İ,4,6,NA,NA,Urticaceae,Elatostema,CB
Elatostema balansae var. hispidum,Ó²Ã«»ªÄÏÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema bamaense,°ÍÂíÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema binatum,¶ÔĞòÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema brachyodontum,¶Ì³İÂ¥Ìİ²İ,6,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema brunneinerve,ºÖÂöÂ¥Ìİ²İ,6,6,NA,NA,Urticaceae,Elatostema,CB
Elatostema celingense,ÉßÁÖÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema conduplicatum,ÕÛ°úÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema coriaceifolium,¸ïÒ¶Â¥Ìİ²İ,4,5,NA,NA,Urticaceae,Elatostema,CB
Elatostema crassiusculum,ºñÒ¶Â¥Ìİ²İ,5,5,NA,NA,Urticaceae,Elatostema,CB
Elatostema cuspidatum,Öè¼âÂ¥Ìİ²İ,5,8,NA,NA,Urticaceae,Elatostema,CB
Elatostema cyrtandrifolium,Èñ³İÂ¥Ìİ²İ,4,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema cyrtandrifolium var. brevicaudatum,¶ÌÎ²Â¥Ìİ²İ,6,8,NA,NA,Urticaceae,Elatostema,CB
Elatostema daxinense,,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema dissectum,ÅÌÍĞÂ¥Ìİ²İ,5,6,NA,NA,Urticaceae,Elatostema,CB
Elatostema ficoides,ÀæĞòÂ¥Ìİ²İ,8,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema filipes,Ë¿¹£Â¥Ìİ²İ,6,6,NA,NA,Urticaceae,Elatostema,CB
Elatostema filipes var. floribundum,¶à»¨Ë¿¹£Â¥Ìİ²İ,10,10,NA,NA,Urticaceae,Elatostema,CB
Elatostema gueilinense,¹ğÁÖÂ¥Ìİ²İ,7,7,NA,NA,Urticaceae,Elatostema,CB
Elatostema gyrocephalum,Î§ĞòÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema hechiense,ºÓ³ØÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema heterocladum,,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema hezhouense,ºØÖİÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema hirtellum,Ó²Ã«Â¥Ìİ²İ,1,1,NA,NA,Urticaceae,Elatostema,WD
Elatostema hookerianum,Êè¾§Â¥Ìİ²İ,5,5,NA,NA,Urticaceae,Elatostema,CB
Elatostema huanjiangense,»·½­Â¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema ichangense,ÒË²ıÂ¥Ìİ²İ,8,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema involucratum,Â¥Ìİ²İ,5,10,NA,NA,Urticaceae,Elatostema,CB
Elatostema laevicaule,,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema laevissimum,¹âÒ¶Â¥Ìİ²İ,8,2,NA,NA,Urticaceae,Elatostema,WD
Elatostema lasiocephalum,Ã«ĞòÂ¥Ìİ²İ,6,7,NA,NA,Urticaceae,Elatostema,CB
Elatostema lineolatum,ÏÁÒ¶Â¥Ìİ²İ,1,5,NA,NA,Urticaceae,Elatostema,WD
Elatostema longistipulum,ÏÔÂöÂ¥Ìİ²İ,11,1,NA,NA,Urticaceae,Elatostema,CB
Elatostema lui,Â¬ÊÏÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema lungzhouense,ÁúÖİÂ¥Ìİ²İ,7,7,NA,NA,Urticaceae,Elatostema,CB
Elatostema macintyrei,¶àĞòÂ¥Ìİ²İ,7,12,NA,NA,Urticaceae,Elatostema,WD
Elatostema microcarpum,Ğ¡¹ûÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema multicaule,¶à¾¥Â¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema myrtillus,Áö¾¥Â¥Ìİ²İ,5,6,NA,NA,Urticaceae,Elatostema,CB
Elatostema nanchuanense,ÄÏ´¨Â¥Ìİ²İ,6,6,NA,NA,Urticaceae,Elatostema,CB
Elatostema nanchuanense var. brachyceras,,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema napoense,ÄÇÆÂÂ¥Ìİ²İ,10,10,NA,NA,Urticaceae,Elatostema,CB
Elatostema nasutum,ÍĞÒ¶Â¥Ìİ²İ,7,10,NA,NA,Urticaceae,Elatostema,CB
Elatostema nasutum var. puberulum,¶ÌÃ«Â¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema oblongifolium,³¤Ô²Â¥Ìİ²İ,4,5,NA,NA,Urticaceae,Elatostema,CB
Elatostema obscurinerve,ÒşÂöÂ¥Ìİ²İ,7,7,NA,NA,Urticaceae,Elatostema,CB
Elatostema obtusidentatum,¶Û³İÂ¥Ìİ²İ,11,11,NA,NA,Urticaceae,Elatostema,WD
Elatostema obtusum,¶ÛÒ¶Â¥Ìİ²İ,6,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema obtusum var. trilobulatum,Èı³İ¶ÛÒ¶Â¥Ìİ²İ,6,9,NA,NA,Urticaceae,Elatostema,CB
Elatostema oligophlebium,,NA,NA,NA,NA,Urticaceae,NA,NA
Elatostema parvum,Ğ¡Ò¶Â¥Ìİ²İ,7,8,NA,NA,Urticaceae,Elatostema,CB
Elatostema pergameneum,¼áÖ½Â¥Ìİ²İ,6,7,NA,NA,Urticaceae,Elatostema,WD
Elatostema petelotii,ÕÁÒ¶Â¥Ìİ²İ,6,6,NA,NA,Urticaceae,Elatostema,CB
Elatostema petiolare,ÏÔ±úÂ¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
Elatostema platyphyllum,¿íÒ¶Â¥Ìİ²İ,3,4,NA,NA,Urticaceae,Elatostema,CB
Elatostema polystachyoides,¶àÆçÂ¥Ìİ²İ,11,4,NA,NA,Urticaceae,Elatostema,CB
Elatostema pseudobrachyodontum,Â¡ÁÖÂ¥Ìİ²İ,8,8,NA,NA,Urticaceae,Elatostema,CB
Elatostema pseudodissectum,µá¹ğÂ¥Ìİ²İ,9,10,NA,NA,Urticaceae,Elatostema,CB
Elatostema pseudonanchuanense,ÄâÄÏ´¨Â¥Ìİ²İ,NA,NA,NA,NA,Urticaceae,Elatostema,CB
